report_date,published_date,description,commodity,type,class,volume,unit,Year,IndexbyYear
2023-06-05 00:00:00.000,"06/22/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",192,"lbs",2023,23
2023-06-05 00:00:00.000,"06/22/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",302,"lbs",2023,23
2023-06-05 00:00:00.000,"06/22/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",210,"lbs",2023,23
2023-05-29 00:00:00.000,"06/15/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Boars",192,"lbs",2023,22
2023-05-29 00:00:00.000,"06/15/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Hogs",214,"lbs",2023,22
2023-05-29 00:00:00.000,"06/15/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Sows",305,"lbs",2023,22
2023-05-29 00:00:00.000,"06/15/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",211,"lbs",2023,22
2023-05-22 00:00:00.000,"06/08/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",299,"lbs",2023,21
2023-05-22 00:00:00.000,"06/08/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Hogs",213,"lbs",2023,21
2023-05-22 00:00:00.000,"06/08/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",211,"lbs",2023,21
2023-05-22 00:00:00.000,"06/08/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",192,"lbs",2023,21
2023-05-15 00:00:00.000,"06/01/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",192,"lbs",2023,20
2023-05-15 00:00:00.000,"06/01/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Hogs",215,"lbs",2023,20
2023-05-15 00:00:00.000,"06/01/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",212,"lbs",2023,20
2023-05-15 00:00:00.000,"06/01/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",300,"lbs",2023,20
2023-05-08 00:00:00.000,"05/25/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",213,"lbs",2023,19
2023-05-08 00:00:00.000,"05/25/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",299,"lbs",2023,19
2023-05-08 00:00:00.000,"05/25/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",193,"lbs",2023,19
2023-05-08 00:00:00.000,"05/25/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",215,"lbs",2023,19
2023-05-01 00:00:00.000,"05/18/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",214,"lbs",2023,18
2023-05-01 00:00:00.000,"05/18/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",216,"lbs",2023,18
2023-05-01 00:00:00.000,"05/18/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",298,"lbs",2023,18
2023-05-01 00:00:00.000,"05/18/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",200,"lbs",2023,18
2023-04-24 00:00:00.000,"05/11/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",216,"lbs",2023,17
2023-04-24 00:00:00.000,"05/11/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",193,"lbs",2023,17
2023-04-24 00:00:00.000,"05/11/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",214,"lbs",2023,17
2023-04-24 00:00:00.000,"05/11/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",298,"lbs",2023,17
2023-04-17 00:00:00.000,"05/04/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",193,"lbs",2023,16
2023-04-17 00:00:00.000,"05/04/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,16
2023-04-17 00:00:00.000,"05/04/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,16
2023-04-17 00:00:00.000,"05/04/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",298,"lbs",2023,16
2023-04-10 00:00:00.000,"04/27/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,15
2023-04-10 00:00:00.000,"04/27/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,15
2023-04-10 00:00:00.000,"04/27/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",195,"lbs",2023,15
2023-04-10 00:00:00.000,"04/27/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",300,"lbs",2023,15
2023-04-03 00:00:00.000,"04/20/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",186,"lbs",2023,14
2023-04-03 00:00:00.000,"04/20/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",298,"lbs",2023,14
2023-04-03 00:00:00.000,"04/20/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,14
2023-04-03 00:00:00.000,"04/20/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,14
2023-03-27 00:00:00.000,"04/13/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,13
2023-03-27 00:00:00.000,"04/13/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,13
2023-03-27 00:00:00.000,"04/13/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",300,"lbs",2023,13
2023-03-27 00:00:00.000,"04/13/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",197,"lbs",2023,13
2023-03-20 00:00:00.000,"04/06/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,12
2023-03-20 00:00:00.000,"04/06/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",299,"lbs",2023,12
2023-03-20 00:00:00.000,"04/06/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",189,"lbs",2023,12
2023-03-20 00:00:00.000,"04/06/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,12
2023-03-13 00:00:00.000,"03/30/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,11
2023-03-13 00:00:00.000,"03/30/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",181,"lbs",2023,11
2023-03-13 00:00:00.000,"03/30/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",216,"lbs",2023,11
2023-03-13 00:00:00.000,"03/30/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",297,"lbs",2023,11
2023-03-06 00:00:00.000,"03/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",298,"lbs",2023,10
2023-03-06 00:00:00.000,"03/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,10
2023-03-06 00:00:00.000,"03/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",187,"lbs",2023,10
2023-03-06 00:00:00.000,"03/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,10
2023-02-27 00:00:00.000,"03/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",192,"lbs",2023,9
2023-02-27 00:00:00.000,"03/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",293,"lbs",2023,9
2023-02-27 00:00:00.000,"03/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,9
2023-02-27 00:00:00.000,"03/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,9
2023-02-20 00:00:00.000,"03/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",214,"lbs",2023,8
2023-02-20 00:00:00.000,"03/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Hogs",216,"lbs",2023,8
2023-02-20 00:00:00.000,"03/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",217,"lbs",2023,8
2023-02-20 00:00:00.000,"03/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",291,"lbs",2023,8
2023-02-13 00:00:00.000,"03/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",190,"lbs",2023,7
2023-02-13 00:00:00.000,"03/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,7
2023-02-13 00:00:00.000,"03/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,7
2023-02-13 00:00:00.000,"03/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",295,"lbs",2023,7
2023-02-06 00:00:00.000,"02/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",297,"lbs",2023,6
2023-02-06 00:00:00.000,"02/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",194,"lbs",2023,6
2023-02-06 00:00:00.000,"02/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",214,"lbs",2023,6
2023-02-06 00:00:00.000,"02/23/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",216,"lbs",2023,6
2023-01-30 00:00:00.000,"02/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",295,"lbs",2023,5
2023-01-30 00:00:00.000,"02/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,5
2023-01-30 00:00:00.000,"02/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",186,"lbs",2023,5
2023-01-30 00:00:00.000,"02/16/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,5
2023-01-23 00:00:00.000,"02/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",201,"lbs",2023,4
2023-01-23 00:00:00.000,"02/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Hogs",217,"lbs",2023,4
2023-01-23 00:00:00.000,"02/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",298,"lbs",2023,4
2023-01-23 00:00:00.000,"02/09/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",215,"lbs",2023,4
2023-01-16 00:00:00.000,"02/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Boars",186,"lbs",2023,3
2023-01-16 00:00:00.000,"02/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",216,"lbs",2023,3
2023-01-16 00:00:00.000,"02/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Hogs",218,"lbs",2023,3
2023-01-16 00:00:00.000,"02/02/2023 10:00:02","Dressed Weight","Slaughter Hogs","Pork","Sows",292,"lbs",2023,3
2023-01-09 00:00:00.000,"01/26/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Hogs",219,"lbs",2023,2
2023-01-09 00:00:00.000,"01/26/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",217,"lbs",2023,2
2023-01-09 00:00:00.000,"01/26/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Sows",295,"lbs",2023,2
2023-01-09 00:00:00.000,"01/26/2023 10:00:01","Dressed Weight","Slaughter Hogs","Pork","Boars",197,"lbs",2023,2
2023-01-02 00:00:00.000,"01/19/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Barrows & Gilts",218,"lbs",2023,1
2023-01-02 00:00:00.000,"01/19/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Hogs",220,"lbs",2023,1
2023-01-02 00:00:00.000,"01/19/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Sows",297,"lbs",2023,1
2023-01-02 00:00:00.000,"01/19/2023 10:00:03","Dressed Weight","Slaughter Hogs","Pork","Boars",195,"lbs",2023,1
2023-12-25 00:00:00.000,"01/11/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",941,"lbs",2023,52
2023-12-25 00:00:00.000,"01/11/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",849,"lbs",2023,52
2023-12-25 00:00:00.000,"01/11/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",639,"lbs",2023,52
2023-12-25 00:00:00.000,"01/11/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",850,"lbs",2023,52
2023-12-25 00:00:00.000,"01/11/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",862,"lbs",2023,52
2023-12-18 00:00:00.000,"01/04/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",862,"lbs",2023,51
2023-12-18 00:00:00.000,"01/04/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",627,"lbs",2023,51
2023-12-18 00:00:00.000,"01/04/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",848,"lbs",2023,51
2023-12-18 00:00:00.000,"01/04/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",942,"lbs",2023,51
2023-12-18 00:00:00.000,"01/04/2024 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",848,"lbs",2023,51
2023-12-11 00:00:00.000,"12/28/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Cattle",850,"lbs",2023,50
2023-12-11 00:00:00.000,"12/28/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Steers",941,"lbs",2023,50
2023-12-11 00:00:00.000,"12/28/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Cows",627,"lbs",2023,50
2023-12-11 00:00:00.000,"12/28/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Bulls",859,"lbs",2023,50
2023-12-11 00:00:00.000,"12/28/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Heifers",854,"lbs",2023,50
2023-12-04 00:00:00.000,"12/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",622,"lbs",2023,49
2023-12-04 00:00:00.000,"12/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",852,"lbs",2023,49
2023-12-04 00:00:00.000,"12/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",867,"lbs",2023,49
2023-12-04 00:00:00.000,"12/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",939,"lbs",2023,49
2023-12-04 00:00:00.000,"12/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",845,"lbs",2023,49
2023-11-27 00:00:00.000,"12/14/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",858,"lbs",2023,48
2023-11-27 00:00:00.000,"12/14/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",621,"lbs",2023,48
2023-11-27 00:00:00.000,"12/14/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",846,"lbs",2023,48
2023-11-27 00:00:00.000,"12/14/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",940,"lbs",2023,48
2023-11-27 00:00:00.000,"12/14/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",854,"lbs",2023,48
2023-11-20 00:00:00.000,"12/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",940,"lbs",2023,47
2023-11-20 00:00:00.000,"12/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",847,"lbs",2023,47
2023-11-20 00:00:00.000,"12/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",854,"lbs",2023,47
2023-11-20 00:00:00.000,"12/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",856,"lbs",2023,47
2023-11-20 00:00:00.000,"12/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",624,"lbs",2023,47
2023-11-13 00:00:00.000,"11/30/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Bulls",844,"lbs",2023,46
2023-11-13 00:00:00.000,"11/30/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Heifers",854,"lbs",2023,46
2023-11-13 00:00:00.000,"11/30/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Cows",617,"lbs",2023,46
2023-11-13 00:00:00.000,"11/30/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Cattle",839,"lbs",2023,46
2023-11-13 00:00:00.000,"11/30/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Steers",936,"lbs",2023,46
2023-11-06 00:00:00.000,"11/24/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Cattle",835,"lbs",2023,45
2023-11-06 00:00:00.000,"11/24/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Bulls",844,"lbs",2023,45
2023-11-06 00:00:00.000,"11/24/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Heifers",846,"lbs",2023,45
2023-11-06 00:00:00.000,"11/24/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Cows",619,"lbs",2023,45
2023-11-06 00:00:00.000,"11/24/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Steers",931,"lbs",2023,45
2023-10-30 00:00:00.000,"11/16/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",844,"lbs",2023,44
2023-10-30 00:00:00.000,"11/16/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",834,"lbs",2023,44
2023-10-30 00:00:00.000,"11/16/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",862,"lbs",2023,44
2023-10-30 00:00:00.000,"11/16/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",618,"lbs",2023,44
2023-10-30 00:00:00.000,"11/16/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",927,"lbs",2023,44
2023-10-23 00:00:00.000,"11/09/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Cattle",835,"lbs",2023,43
2023-10-23 00:00:00.000,"11/09/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Bulls",859,"lbs",2023,43
2023-10-23 00:00:00.000,"11/09/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Cows",611,"lbs",2023,43
2023-10-23 00:00:00.000,"11/09/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Steers",928,"lbs",2023,43
2023-10-23 00:00:00.000,"11/09/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Heifers",842,"lbs",2023,43
2023-10-16 00:00:00.000,"11/02/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",610,"lbs",2023,42
2023-10-16 00:00:00.000,"11/02/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",849,"lbs",2023,42
2023-10-16 00:00:00.000,"11/02/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",834,"lbs",2023,42
2023-10-16 00:00:00.000,"11/02/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",927,"lbs",2023,42
2023-10-16 00:00:00.000,"11/02/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",840,"lbs",2023,42
2023-10-09 00:00:00.000,"10/26/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Steers",927,"lbs",2023,41
2023-10-09 00:00:00.000,"10/26/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Heifers",840,"lbs",2023,41
2023-10-09 00:00:00.000,"10/26/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Cattle",833,"lbs",2023,41
2023-10-09 00:00:00.000,"10/26/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Bulls",863,"lbs",2023,41
2023-10-09 00:00:00.000,"10/26/2023 10:00:04","Dressed Weight","Slaughter Cattle","Beef","Cows",613,"lbs",2023,41
2023-10-02 00:00:00.000,"10/19/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",831,"lbs",2023,40
2023-10-02 00:00:00.000,"10/19/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",861,"lbs",2023,40
2023-10-02 00:00:00.000,"10/19/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",922,"lbs",2023,40
2023-10-02 00:00:00.000,"10/19/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",615,"lbs",2023,40
2023-10-02 00:00:00.000,"10/19/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",837,"lbs",2023,40
2023-09-25 00:00:00.000,"10/12/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",828,"lbs",2023,39
2023-09-25 00:00:00.000,"10/12/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",858,"lbs",2023,39
2023-09-25 00:00:00.000,"10/12/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",611,"lbs",2023,39
2023-09-25 00:00:00.000,"10/12/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",832,"lbs",2023,39
2023-09-25 00:00:00.000,"10/12/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",920,"lbs",2023,39
2023-09-18 00:00:00.000,"10/05/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",613,"lbs",2023,38
2023-09-18 00:00:00.000,"10/05/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",829,"lbs",2023,38
2023-09-18 00:00:00.000,"10/05/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",879,"lbs",2023,38
2023-09-18 00:00:00.000,"10/05/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",832,"lbs",2023,38
2023-09-18 00:00:00.000,"10/05/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",918,"lbs",2023,38
2023-09-11 00:00:00.000,"09/28/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",829,"lbs",2023,37
2023-09-11 00:00:00.000,"09/28/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",881,"lbs",2023,37
2023-09-11 00:00:00.000,"09/28/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",612,"lbs",2023,37
2023-09-11 00:00:00.000,"09/28/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",821,"lbs",2023,37
2023-09-11 00:00:00.000,"09/28/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",919,"lbs",2023,37
2023-09-04 00:00:00.000,"09/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",828,"lbs",2023,36
2023-09-04 00:00:00.000,"09/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",616,"lbs",2023,36
2023-09-04 00:00:00.000,"09/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",917,"lbs",2023,36
2023-09-04 00:00:00.000,"09/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",873,"lbs",2023,36
2023-09-04 00:00:00.000,"09/21/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",825,"lbs",2023,36
2023-08-28 00:00:00.000,"09/14/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Steers",908,"lbs",2023,35
2023-08-28 00:00:00.000,"09/14/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Heifers",822,"lbs",2023,35
2023-08-28 00:00:00.000,"09/14/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Bulls",878,"lbs",2023,35
2023-08-28 00:00:00.000,"09/14/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Cows",618,"lbs",2023,35
2023-08-28 00:00:00.000,"09/14/2023 10:00:03","Dressed Weight","Slaughter Cattle","Beef","Cattle",825,"lbs",2023,35
2023-08-21 00:00:00.000,"09/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",819,"lbs",2023,34
2023-08-21 00:00:00.000,"09/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",906,"lbs",2023,34
2023-08-21 00:00:00.000,"09/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",621,"lbs",2023,34
2023-08-21 00:00:00.000,"09/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",824,"lbs",2023,34
2023-08-21 00:00:00.000,"09/07/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",876,"lbs",2023,34
2023-08-14 00:00:00.000,"08/31/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Steers",905,"lbs",2023,33
2023-08-14 00:00:00.000,"08/31/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Cows",623,"lbs",2023,33
2023-08-14 00:00:00.000,"08/31/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Heifers",820,"lbs",2023,33
2023-08-14 00:00:00.000,"08/31/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Cattle",823,"lbs",2023,33
2023-08-14 00:00:00.000,"08/31/2023 10:00:01","Dressed Weight","Slaughter Cattle","Beef","Bulls",877,"lbs",2023,33
2023-08-07 00:00:00.000,"08/24/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",881,"lbs",2023,32
2023-08-07 00:00:00.000,"08/24/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",622,"lbs",2023,32
2023-08-07 00:00:00.000,"08/24/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",901,"lbs",2023,32
2023-08-07 00:00:00.000,"08/24/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",821,"lbs",2023,32
2023-08-07 00:00:00.000,"08/24/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",820,"lbs",2023,32
2023-07-31 00:00:00.000,"08/17/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Steers",895,"lbs",2023,31
2023-07-31 00:00:00.000,"08/17/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",815,"lbs",2023,31
2023-07-31 00:00:00.000,"08/17/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",866,"lbs",2023,31
2023-07-31 00:00:00.000,"08/17/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",625,"lbs",2023,31
2023-07-31 00:00:00.000,"08/17/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",811,"lbs",2023,31
2023-07-24 00:00:00.000,"08/10/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cattle",816,"lbs",2023,30
2023-07-24 00:00:00.000,"08/10/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Cows",624,"lbs",2023,30
2023-07-24 00:00:00.000,"08/10/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Heifers",812,"lbs",2023,30
2023-07-24 00:00:00.000,"08/10/2023 10:00:02","Dressed Weight","Slaughter Cattle","Beef","Bulls",884,"lbs",2023,30
