report_date,purchase_type,price_5day,Name,Year,IndexbyYear,wtd_avg
2024-04-25 00:00:00.000,"Negotiated (carcass basis)",91.41,"Western Cornbelt",2024,83,89.53
2024-04-24 00:00:00.000,"Negotiated (carcass basis)",91.24,"Western Cornbelt",2024,82,92.33
2024-04-23 00:00:00.000,"Negotiated (carcass basis)",89.96,"Western Cornbelt",2024,81,91.74
2024-04-22 00:00:00.000,"Negotiated (carcass basis)",89.63,"Western Cornbelt",2024,80,90.91
2024-04-19 00:00:00.000,"Negotiated (carcass basis)",89.59,"Western Cornbelt",2024,79,88.07
2024-04-18 00:00:00.000,"Negotiated (carcass basis)",89.6,"Western Cornbelt",2024,78,90.03
2024-04-17 00:00:00.000,"Negotiated (carcass basis)",89.54,"Western Cornbelt",2024,77,89.35
2024-04-16 00:00:00.000,"Negotiated (carcass basis)",90.35,"Western Cornbelt",2024,76,90.36
2024-04-12 00:00:00.000,"Negotiated (carcass basis)",92.3,"Western Cornbelt",2024,74,88.16
2024-04-11 00:00:00.000,"Negotiated (carcass basis)",91.73,"Western Cornbelt",2024,73,90.05
2024-04-10 00:00:00.000,"Negotiated (carcass basis)",91.58,"Western Cornbelt",2024,72,90.7
2024-04-09 00:00:00.000,"Negotiated (carcass basis)",90.2,"Western Cornbelt",2024,71,93.98
2024-04-05 00:00:00.000,"Negotiated (carcass basis)",86.01,"Western Cornbelt",2024,69,87.53
2024-04-04 00:00:00.000,"Negotiated (carcass basis)",85.69,"Western Cornbelt",2024,68,88.09
2024-04-03 00:00:00.000,"Negotiated (carcass basis)",84.19,"Western Cornbelt",2024,67,86.43
2024-04-02 00:00:00.000,"Negotiated (carcass basis)",82.08,"Western Cornbelt",2024,66,84.71
2024-04-01 00:00:00.000,"Negotiated (carcass basis)",79.96,"Western Cornbelt",2024,65,80.18
2024-03-28 00:00:00.000,"Negotiated (carcass basis)",80.07,"Western Cornbelt",2024,63,80.96
2024-03-27 00:00:00.000,"Negotiated (carcass basis)",79.94,"Western Cornbelt",2024,62,79.21
2024-03-26 00:00:00.000,"Negotiated (carcass basis)",80.32,"Western Cornbelt",2024,61,79.59
2024-03-25 00:00:00.000,"Negotiated (carcass basis)",80.53,"Western Cornbelt",2024,60,81.17
2024-03-22 00:00:00.000,"Negotiated (carcass basis)",80.34,"Western Cornbelt",2024,59,79.72
2024-03-21 00:00:00.000,"Negotiated (carcass basis)",80.43,"Western Cornbelt",2024,58,80.32
2024-03-20 00:00:00.000,"Negotiated (carcass basis)",80.18,"Western Cornbelt",2024,57,81.14
2024-03-19 00:00:00.000,"Negotiated (carcass basis)",79.77,"Western Cornbelt",2024,56,80.55
2024-03-18 00:00:00.000,"Negotiated (carcass basis)",78.98,"Western Cornbelt",2024,55,79.67
2024-03-15 00:00:00.000,"Negotiated (carcass basis)",78.77,"Western Cornbelt",2024,54,80.32
2024-03-14 00:00:00.000,"Negotiated (carcass basis)",78.42,"Western Cornbelt",2024,53,79.71
2024-03-13 00:00:00.000,"Negotiated (carcass basis)",77.48,"Western Cornbelt",2024,52,78.49
2024-03-12 00:00:00.000,"Negotiated (carcass basis)",76.8,"Western Cornbelt",2024,51,77.35
2024-03-11 00:00:00.000,"Negotiated (carcass basis)",75.98,"Western Cornbelt",2024,50,76.16
2024-03-08 00:00:00.000,"Negotiated (carcass basis)",75.83,"Western Cornbelt",2024,49,76.25
2024-03-07 00:00:00.000,"Negotiated (carcass basis)",75.66,"Western Cornbelt",2024,48,77.17
2024-03-06 00:00:00.000,"Negotiated (carcass basis)",75.38,"Western Cornbelt",2024,47,76.4
2024-03-05 00:00:00.000,"Negotiated (carcass basis)",74.64,"Western Cornbelt",2024,46,74.56
2024-03-04 00:00:00.000,"Negotiated (carcass basis)",73.77,"Western Cornbelt",2024,45,74.42
2024-03-01 00:00:00.000,"Negotiated (carcass basis)",72.88,"Western Cornbelt",2024,44,74.07
2024-02-29 00:00:00.000,"Negotiated (carcass basis)",72.69,"Western Cornbelt",2024,43,75.49
2024-02-28 00:00:00.000,"Negotiated (carcass basis)",72.62,"Western Cornbelt",2024,42,74.77
2024-02-27 00:00:00.000,"Negotiated (carcass basis)",72.51,"Western Cornbelt",2024,41,72.7
2024-02-26 00:00:00.000,"Negotiated (carcass basis)",72.19,"Western Cornbelt",2024,40,70.91
2024-02-23 00:00:00.000,"Negotiated (carcass basis)",72.15,"Western Cornbelt",2024,39,71.78
2024-02-22 00:00:00.000,"Negotiated (carcass basis)",71.68,"Western Cornbelt",2024,38,73.62
2024-02-21 00:00:00.000,"Negotiated (carcass basis)",70.69,"Western Cornbelt",2024,37,72.83
2024-02-20 00:00:00.000,"Negotiated (carcass basis)",68.98,"Western Cornbelt",2024,36,69.48
2024-02-19 00:00:00.000,"Negotiated (carcass basis)",68.81,"Western Cornbelt",2024,35,69.58
2024-02-16 00:00:00.000,"Negotiated (carcass basis)",68.55,"Western Cornbelt",2024,34,69.58
2024-02-15 00:00:00.000,"Negotiated (carcass basis)",68.26,"Western Cornbelt",2024,33,68.08
2024-02-14 00:00:00.000,"Negotiated (carcass basis)",67.92,"Western Cornbelt",2024,32,68.49
2024-02-13 00:00:00.000,"Negotiated (carcass basis)",67.25,"Western Cornbelt",2024,31,68.45
2024-02-12 00:00:00.000,"Negotiated (carcass basis)",66.32,"Western Cornbelt",2024,30,65.37
2024-02-08 00:00:00.000,"Negotiated (carcass basis)",65.36,"Western Cornbelt",2024,28,65.06
2024-02-07 00:00:00.000,"Negotiated (carcass basis)",65.07,"Western Cornbelt",2024,27,67.02
2024-02-05 00:00:00.000,"Negotiated (carcass basis)",62.09,"Western Cornbelt",2024,25,60.68
2024-02-02 00:00:00.000,"Negotiated (carcass basis)",62.16,"Western Cornbelt",2024,24,63.4
2024-02-01 00:00:00.000,"Negotiated (carcass basis)",61.03,"Western Cornbelt",2024,23,63.1
2024-01-31 00:00:00.000,"Negotiated (carcass basis)",59.79,"Western Cornbelt",2024,22,62.91
2024-01-30 00:00:00.000,"Negotiated (carcass basis)",57.07,"Western Cornbelt",2024,21,60.8
2024-01-26 00:00:00.000,"Negotiated (carcass basis)",51.78,"Western Cornbelt",2024,19,57.16
2024-01-25 00:00:00.000,"Negotiated (carcass basis)",49.73,"Western Cornbelt",2024,18,54.63
2024-01-24 00:00:00.000,"Negotiated (carcass basis)",48.45,"Western Cornbelt",2024,17,54.01
2024-01-23 00:00:00.000,"Negotiated (carcass basis)",47.29,"Western Cornbelt",2024,16,47.12
2024-01-22 00:00:00.000,"Negotiated (carcass basis)",47.05,"Western Cornbelt",2024,15,46.53
2024-01-19 00:00:00.000,"Negotiated (carcass basis)",47.1,"Western Cornbelt",2024,14,46.62
2024-01-18 00:00:00.000,"Negotiated (carcass basis)",46.94,"Western Cornbelt",2024,13,48.04
2024-01-17 00:00:00.000,"Negotiated (carcass basis)",46.49,"Western Cornbelt",2024,12,47.23
2024-01-16 00:00:00.000,"Negotiated (carcass basis)",45.72,"Western Cornbelt",2024,11,45.94
2024-01-11 00:00:00.000,"Negotiated (carcass basis)",45.52,"Western Cornbelt",2024,8,45.49
2024-01-10 00:00:00.000,"Negotiated (carcass basis)",45.46,"Western Cornbelt",2024,7,45.67
2024-01-09 00:00:00.000,"Negotiated (carcass basis)",45.54,"Western Cornbelt",2024,6,45.81
2024-01-08 00:00:00.000,"Negotiated (carcass basis)",45.56,"Western Cornbelt",2024,5,44.88
2024-01-05 00:00:00.000,"Negotiated (carcass basis)",45.59,"Western Cornbelt",2024,4,44.85
2024-01-04 00:00:00.000,"Negotiated (carcass basis)",45.57,"Western Cornbelt",2024,3,45.29
2024-01-03 00:00:00.000,"Negotiated (carcass basis)",45.83,"Western Cornbelt",2024,2,45.99
2024-01-02 00:00:00.000,"Negotiated (carcass basis)",46.16,"Western Cornbelt",2024,1,45.94
2023-12-29 00:00:00.000,"Negotiated (carcass basis)",46.44,"Western Cornbelt",2023,254,43.89
2023-12-28 00:00:00.000,"Negotiated (carcass basis)",46.96,"Western Cornbelt",2023,253,46.36
2023-12-27 00:00:00.000,"Negotiated (carcass basis)",47.15,"Western Cornbelt",2023,252,47.02
2023-12-26 00:00:00.000,"Negotiated (carcass basis)",47.52,"Western Cornbelt",2023,251,46.91
2023-12-22 00:00:00.000,"Negotiated (carcass basis)",47.61,"Western Cornbelt",2023,250,47.93
2023-12-20 00:00:00.000,"Negotiated (carcass basis)",47.61,"Western Cornbelt",2023,248,47.89
2023-12-19 00:00:00.000,"Negotiated (carcass basis)",48,"Western Cornbelt",2023,247,46.97
2023-12-18 00:00:00.000,"Negotiated (carcass basis)",48.64,"Western Cornbelt",2023,246,48.06
2023-12-15 00:00:00.000,"Negotiated (carcass basis)",48.89,"Western Cornbelt",2023,245,47.95
2023-12-13 00:00:00.000,"Negotiated (carcass basis)",49.8,"Western Cornbelt",2023,243,49.6
2023-12-12 00:00:00.000,"Negotiated (carcass basis)",50.35,"Western Cornbelt",2023,242,48.66
2023-12-11 00:00:00.000,"Negotiated (carcass basis)",52.31,"Western Cornbelt",2023,241,49.64
2023-12-08 00:00:00.000,"Negotiated (carcass basis)",53.31,"Western Cornbelt",2023,240,51.52
2023-12-07 00:00:00.000,"Negotiated (carcass basis)",53.56,"Western Cornbelt",2023,239,51.71
2023-12-06 00:00:00.000,"Negotiated (carcass basis)",54.02,"Western Cornbelt",2023,238,52.19
2023-12-05 00:00:00.000,"Negotiated (carcass basis)",55.18,"Western Cornbelt",2023,237,53.7
2023-12-04 00:00:00.000,"Negotiated (carcass basis)",56.6,"Western Cornbelt",2023,236,55.1
2023-12-01 00:00:00.000,"Negotiated (carcass basis)",57.15,"Western Cornbelt",2023,235,53.97
2023-11-30 00:00:00.000,"Negotiated (carcass basis)",57.47,"Western Cornbelt",2023,234,56.76
2023-11-29 00:00:00.000,"Negotiated (carcass basis)",57.54,"Western Cornbelt",2023,233,57.15
2023-11-28 00:00:00.000,"Negotiated (carcass basis)",58.07,"Western Cornbelt",2023,232,57.98
2023-11-24 00:00:00.000,"Negotiated (carcass basis)",60.24,"Western Cornbelt",2023,230,56.68
2023-11-22 00:00:00.000,"Negotiated (carcass basis)",61.33,"Western Cornbelt",2023,229,58.87
2023-11-21 00:00:00.000,"Negotiated (carcass basis)",61.7,"Western Cornbelt",2023,228,60.98
2023-11-20 00:00:00.000,"Negotiated (carcass basis)",62.5,"Western Cornbelt",2023,227,61.24
2023-11-17 00:00:00.000,"Negotiated (carcass basis)",62.69,"Western Cornbelt",2023,226,61.2
2023-11-16 00:00:00.000,"Negotiated (carcass basis)",63.24,"Western Cornbelt",2023,225,63.86
2023-11-15 00:00:00.000,"Negotiated (carcass basis)",63.15,"Western Cornbelt",2023,224,61.98
2023-11-14 00:00:00.000,"Negotiated (carcass basis)",64.06,"Western Cornbelt",2023,223,63.75
2023-11-09 00:00:00.000,"Negotiated (carcass basis)",67.19,"Western Cornbelt",2023,220,65.03
2023-11-07 00:00:00.000,"Negotiated (carcass basis)",67.8,"Western Cornbelt",2023,218,67.47
2023-11-06 00:00:00.000,"Negotiated (carcass basis)",68.58,"Western Cornbelt",2023,217,67.47
2023-11-02 00:00:00.000,"Negotiated (carcass basis)",68.94,"Western Cornbelt",2023,215,68.25
2023-11-01 00:00:00.000,"Negotiated (carcass basis)",69.41,"Western Cornbelt",2023,214,67.94
2023-10-31 00:00:00.000,"Negotiated (carcass basis)",70.8,"Western Cornbelt",2023,213,69.66
2023-10-30 00:00:00.000,"Negotiated (carcass basis)",71.84,"Western Cornbelt",2023,212,68.72
2023-10-27 00:00:00.000,"Negotiated (carcass basis)",71.85,"Western Cornbelt",2023,211,70.58
2023-10-26 00:00:00.000,"Negotiated (carcass basis)",71.64,"Western Cornbelt",2023,210,70.86
2023-10-25 00:00:00.000,"Negotiated (carcass basis)",72.11,"Western Cornbelt",2023,209,72.12
2023-10-24 00:00:00.000,"Negotiated (carcass basis)",72.9,"Western Cornbelt",2023,208,72.69
2023-10-23 00:00:00.000,"Negotiated (carcass basis)",72.91,"Western Cornbelt",2023,207,71.05
2023-10-20 00:00:00.000,"Negotiated (carcass basis)",72.97,"Western Cornbelt",2023,206,69.79
2023-10-19 00:00:00.000,"Negotiated (carcass basis)",73.45,"Western Cornbelt",2023,205,73.41
2023-10-18 00:00:00.000,"Negotiated (carcass basis)",73.44,"Western Cornbelt",2023,204,74.01
2023-10-17 00:00:00.000,"Negotiated (carcass basis)",73.37,"Western Cornbelt",2023,203,72.74
2023-10-16 00:00:00.000,"Negotiated (carcass basis)",73.93,"Western Cornbelt",2023,202,72.96
2023-10-13 00:00:00.000,"Negotiated (carcass basis)",74.13,"Western Cornbelt",2023,201,72.85
2023-10-12 00:00:00.000,"Negotiated (carcass basis)",74.24,"Western Cornbelt",2023,200,73.63
2023-10-11 00:00:00.000,"Negotiated (carcass basis)",74.23,"Western Cornbelt",2023,199,74.48
2023-10-10 00:00:00.000,"Negotiated (carcass basis)",73.67,"Western Cornbelt",2023,198,73.98
2023-10-09 00:00:00.000,"Negotiated (carcass basis)",73.05,"Western Cornbelt",2023,197,74.86
2023-10-06 00:00:00.000,"Negotiated (carcass basis)",72.65,"Western Cornbelt",2023,196,74.52
2023-10-05 00:00:00.000,"Negotiated (carcass basis)",71.62,"Western Cornbelt",2023,195,70.85
2023-10-04 00:00:00.000,"Negotiated (carcass basis)",72.17,"Western Cornbelt",2023,194,71.71
2023-10-03 00:00:00.000,"Negotiated (carcass basis)",74.12,"Western Cornbelt",2023,193,71.43
2023-09-29 00:00:00.000,"Negotiated (carcass basis)",76.53,"Western Cornbelt",2023,191,72.19
2023-09-28 00:00:00.000,"Negotiated (carcass basis)",76.91,"Western Cornbelt",2023,190,75.55
2023-09-27 00:00:00.000,"Negotiated (carcass basis)",77.15,"Western Cornbelt",2023,189,76.14
2023-09-26 00:00:00.000,"Negotiated (carcass basis)",78.22,"Western Cornbelt",2023,188,77.17
2023-09-25 00:00:00.000,"Negotiated (carcass basis)",78.57,"Western Cornbelt",2023,187,77.82
2023-09-22 00:00:00.000,"Negotiated (carcass basis)",78.56,"Western Cornbelt",2023,186,78.14
2023-09-20 00:00:00.000,"Negotiated (carcass basis)",78.64,"Western Cornbelt",2023,184,79.03
2023-09-19 00:00:00.000,"Negotiated (carcass basis)",78.76,"Western Cornbelt",2023,183,78.4
2023-09-18 00:00:00.000,"Negotiated (carcass basis)",78.88,"Western Cornbelt",2023,182,78.14
2023-09-15 00:00:00.000,"Negotiated (carcass basis)",79.15,"Western Cornbelt",2023,181,79.27
2023-09-14 00:00:00.000,"Negotiated (carcass basis)",79.16,"Western Cornbelt",2023,180,78.65
2023-09-13 00:00:00.000,"Negotiated (carcass basis)",79.34,"Western Cornbelt",2023,179,79.29
2023-09-12 00:00:00.000,"Negotiated (carcass basis)",79.32,"Western Cornbelt",2023,178,78.83
2023-09-11 00:00:00.000,"Negotiated (carcass basis)",79.42,"Western Cornbelt",2023,177,79.63
2023-09-08 00:00:00.000,"Negotiated (carcass basis)",79.41,"Western Cornbelt",2023,176,79.45
2023-09-07 00:00:00.000,"Negotiated (carcass basis)",79.4,"Western Cornbelt",2023,175,80.1
2023-09-06 00:00:00.000,"Negotiated (carcass basis)",79.36,"Western Cornbelt",2023,174,79.22
2023-09-05 00:00:00.000,"Negotiated (carcass basis)",80.17,"Western Cornbelt",2023,173,78.49
2023-08-31 00:00:00.000,"Negotiated (carcass basis)",81.64,"Western Cornbelt",2023,171,81.03
2023-08-30 00:00:00.000,"Negotiated (carcass basis)",82.58,"Western Cornbelt",2023,170,80.33
2023-08-29 00:00:00.000,"Negotiated (carcass basis)",86.33,"Western Cornbelt",2023,169,82.01
2023-08-28 00:00:00.000,"Negotiated (carcass basis)",87.85,"Western Cornbelt",2023,168,86.03
2023-08-25 00:00:00.000,"Negotiated (carcass basis)",88.07,"Western Cornbelt",2023,167,84.68
2023-08-24 00:00:00.000,"Negotiated (carcass basis)",88.86,"Western Cornbelt",2023,166,86.47
2023-08-23 00:00:00.000,"Negotiated (carcass basis)",89.5,"Western Cornbelt",2023,165,88.3
2023-08-22 00:00:00.000,"Negotiated (carcass basis)",92.68,"Western Cornbelt",2023,164,89.91
2023-08-21 00:00:00.000,"Negotiated (carcass basis)",94.24,"Western Cornbelt",2023,163,94.39
2023-08-18 00:00:00.000,"Negotiated (carcass basis)",94.53,"Western Cornbelt",2023,162,92.33
2023-08-17 00:00:00.000,"Negotiated (carcass basis)",94.7,"Western Cornbelt",2023,161,92.34
2023-08-16 00:00:00.000,"Negotiated (carcass basis)",94.88,"Western Cornbelt",2023,160,93.65
2023-08-15 00:00:00.000,"Negotiated (carcass basis)",96.1,"Western Cornbelt",2023,159,94.93
2023-08-14 00:00:00.000,"Negotiated (carcass basis)",97.76,"Western Cornbelt",2023,158,96.2
2023-08-11 00:00:00.000,"Negotiated (carcass basis)",98.06,"Western Cornbelt",2023,157,95.76
2023-08-10 00:00:00.000,"Negotiated (carcass basis)",98.62,"Western Cornbelt",2023,156,95.72
2023-08-09 00:00:00.000,"Negotiated (carcass basis)",99.42,"Western Cornbelt",2023,155,99.68
2023-08-08 00:00:00.000,"Negotiated (carcass basis)",100.04,"Western Cornbelt",2023,154,98.82
2023-08-04 00:00:00.000,"Negotiated (carcass basis)",102.8,"Western Cornbelt",2023,152,101.47
2023-08-03 00:00:00.000,"Negotiated (carcass basis)",102.95,"Western Cornbelt",2023,151,100.16
2023-08-02 00:00:00.000,"Negotiated (carcass basis)",103.72,"Western Cornbelt",2023,150,102.51
2023-08-01 00:00:00.000,"Negotiated (carcass basis)",105.66,"Western Cornbelt",2023,149,104.21
2023-07-31 00:00:00.000,"Negotiated (carcass basis)",106.19,"Western Cornbelt",2023,148,103.48
2023-07-28 00:00:00.000,"Negotiated (carcass basis)",106.17,"Western Cornbelt",2023,147,103.44
2023-07-27 00:00:00.000,"Negotiated (carcass basis)",106.07,"Western Cornbelt",2023,146,105.17
2023-07-26 00:00:00.000,"Negotiated (carcass basis)",105.89,"Western Cornbelt",2023,145,106.53
2023-07-25 00:00:00.000,"Negotiated (carcass basis)",105.08,"Western Cornbelt",2023,144,105.91
2023-07-24 00:00:00.000,"Negotiated (carcass basis)",104.75,"Western Cornbelt",2023,143,105.59
2023-07-21 00:00:00.000,"Negotiated (carcass basis)",104.56,"Western Cornbelt",2023,142,103.83
2023-07-20 00:00:00.000,"Negotiated (carcass basis)",104.07,"Western Cornbelt",2023,141,104.58
2023-07-19 00:00:00.000,"Negotiated (carcass basis)",103.68,"Western Cornbelt",2023,140,105.07
2023-07-18 00:00:00.000,"Negotiated (carcass basis)",102.65,"Western Cornbelt",2023,139,104.46
2023-07-17 00:00:00.000,"Negotiated (carcass basis)",101.17,"Western Cornbelt",2023,138,102.71
2023-07-14 00:00:00.000,"Negotiated (carcass basis)",100.83,"Western Cornbelt",2023,137,100.91
2023-07-13 00:00:00.000,"Negotiated (carcass basis)",100.59,"Western Cornbelt",2023,136,101.92
2023-07-12 00:00:00.000,"Negotiated (carcass basis)",100.29,"Western Cornbelt",2023,135,101.03
2023-07-11 00:00:00.000,"Negotiated (carcass basis)",99.66,"Western Cornbelt",2023,134,100.68
2023-07-10 00:00:00.000,"Negotiated (carcass basis)",99.27,"Western Cornbelt",2023,133,98.57
2023-07-07 00:00:00.000,"Negotiated (carcass basis)",99.05,"Western Cornbelt",2023,132,97.71
2023-07-06 00:00:00.000,"Negotiated (carcass basis)",98.98,"Western Cornbelt",2023,131,100.4
2023-07-05 00:00:00.000,"Negotiated (carcass basis)",97.7,"Western Cornbelt",2023,130,98.31
2023-07-03 00:00:00.000,"Negotiated (carcass basis)",95.54,"Western Cornbelt",2023,129,97.24
2023-06-30 00:00:00.000,"Negotiated (carcass basis)",94.78,"Western Cornbelt",2023,128,92.52
2023-06-28 00:00:00.000,"Negotiated (carcass basis)",95.01,"Western Cornbelt",2023,126,94.91
2023-06-27 00:00:00.000,"Negotiated (carcass basis)",95.93,"Western Cornbelt",2023,125,95.35
2023-06-26 00:00:00.000,"Negotiated (carcass basis)",95.9,"Western Cornbelt",2023,124,93.13
2023-06-23 00:00:00.000,"Negotiated (carcass basis)",95.96,"Western Cornbelt",2023,123,95.19
2023-06-22 00:00:00.000,"Negotiated (carcass basis)",95.9,"Western Cornbelt",2023,122,95.28
2023-06-21 00:00:00.000,"Negotiated (carcass basis)",95.62,"Western Cornbelt",2023,121,96.93
2023-06-20 00:00:00.000,"Negotiated (carcass basis)",94.98,"Western Cornbelt",2023,120,95.76
2023-06-19 00:00:00.000,"Negotiated (carcass basis)",94.34,"Western Cornbelt",2023,119,95.35
2023-06-16 00:00:00.000,"Negotiated (carcass basis)",94.25,"Western Cornbelt",2023,118,87.51
2023-06-15 00:00:00.000,"Negotiated (carcass basis)",94.29,"Western Cornbelt",2023,117,93.78
2023-06-14 00:00:00.000,"Negotiated (carcass basis)",94.39,"Western Cornbelt",2023,116,94.55
2023-06-13 00:00:00.000,"Negotiated (carcass basis)",94.03,"Western Cornbelt",2023,115,94.37
2023-06-12 00:00:00.000,"Negotiated (carcass basis)",93.72,"Western Cornbelt",2023,114,93.67
2023-06-09 00:00:00.000,"Negotiated (carcass basis)",93.37,"Western Cornbelt",2023,113,88.94
2023-06-08 00:00:00.000,"Negotiated (carcass basis)",93.22,"Western Cornbelt",2023,112,94.36
2023-06-07 00:00:00.000,"Negotiated (carcass basis)",91.35,"Western Cornbelt",2023,111,93.52
2023-06-06 00:00:00.000,"Negotiated (carcass basis)",90.06,"Western Cornbelt",2023,110,93.55
2023-06-05 00:00:00.000,"Negotiated (carcass basis)",88.12,"Western Cornbelt",2023,109,89.51
2023-06-02 00:00:00.000,"Negotiated (carcass basis)",87.97,"Western Cornbelt",2023,108,86.53
2023-06-01 00:00:00.000,"Negotiated (carcass basis)",88.02,"Western Cornbelt",2023,107,87.92
2023-05-31 00:00:00.000,"Negotiated (carcass basis)",87.23,"Western Cornbelt",2023,106,88.45
2023-05-30 00:00:00.000,"Negotiated (carcass basis)",85.09,"Western Cornbelt",2023,105,79.8
2023-05-25 00:00:00.000,"Negotiated (carcass basis)",86.55,"Western Cornbelt",2023,103,83.13
2023-05-24 00:00:00.000,"Negotiated (carcass basis)",87.21,"Western Cornbelt",2023,102,86.88
2023-05-23 00:00:00.000,"Negotiated (carcass basis)",87.37,"Western Cornbelt",2023,101,87.38
2023-05-19 00:00:00.000,"Negotiated (carcass basis)",86.14,"Western Cornbelt",2023,99,87.68
2023-05-18 00:00:00.000,"Negotiated (carcass basis)",86.02,"Western Cornbelt",2023,98,86.86
2023-05-17 00:00:00.000,"Negotiated (carcass basis)",84.83,"Western Cornbelt",2023,97,87.39
2023-05-16 00:00:00.000,"Negotiated (carcass basis)",81.51,"Western Cornbelt",2023,96,84.8
2023-05-11 00:00:00.000,"Negotiated (carcass basis)",77.91,"Western Cornbelt",2023,93,80.16
2023-05-10 00:00:00.000,"Negotiated (carcass basis)",76.99,"Western Cornbelt",2023,92,78.44
2023-05-09 00:00:00.000,"Negotiated (carcass basis)",75.38,"Western Cornbelt",2023,91,76.97
2023-05-08 00:00:00.000,"Negotiated (carcass basis)",75.07,"Western Cornbelt",2023,90,74.92
2023-05-05 00:00:00.000,"Negotiated (carcass basis)",75.19,"Western Cornbelt",2023,89,74.31
2023-05-04 00:00:00.000,"Negotiated (carcass basis)",75.21,"Western Cornbelt",2023,88,73.81
2023-05-03 00:00:00.000,"Negotiated (carcass basis)",75.11,"Western Cornbelt",2023,87,75.52
2023-05-02 00:00:00.000,"Negotiated (carcass basis)",74.32,"Western Cornbelt",2023,86,75.21
2023-05-01 00:00:00.000,"Negotiated (carcass basis)",73.5,"Western Cornbelt",2023,85,75.41
2023-04-28 00:00:00.000,"Negotiated (carcass basis)",72.76,"Western Cornbelt",2023,84,75.11
2023-04-27 00:00:00.000,"Negotiated (carcass basis)",72.17,"Western Cornbelt",2023,83,74.61
2023-04-26 00:00:00.000,"Negotiated (carcass basis)",70.13,"Western Cornbelt",2023,82,71.58
2023-04-25 00:00:00.000,"Negotiated (carcass basis)",68.55,"Western Cornbelt",2023,81,68.99
2023-04-24 00:00:00.000,"Negotiated (carcass basis)",68.31,"Western Cornbelt",2023,80,68.14
2023-04-21 00:00:00.000,"Negotiated (carcass basis)",68.34,"Western Cornbelt",2023,79,68.86
2023-04-20 00:00:00.000,"Negotiated (carcass basis)",68.49,"Western Cornbelt",2023,78,68.47
2023-04-19 00:00:00.000,"Negotiated (carcass basis)",68.7,"Western Cornbelt",2023,77,68.41
2023-04-18 00:00:00.000,"Negotiated (carcass basis)",69.89,"Western Cornbelt",2023,76,67.96
2023-04-17 00:00:00.000,"Negotiated (carcass basis)",70.88,"Western Cornbelt",2023,75,68.55
2023-04-14 00:00:00.000,"Negotiated (carcass basis)",71.06,"Western Cornbelt",2023,74,70.16
2023-04-13 00:00:00.000,"Negotiated (carcass basis)",71.19,"Western Cornbelt",2023,73,70.67
2023-04-12 00:00:00.000,"Negotiated (carcass basis)",71.3,"Western Cornbelt",2023,72,70.98
2023-04-11 00:00:00.000,"Negotiated (carcass basis)",71.69,"Western Cornbelt",2023,71,71.92
2023-04-07 00:00:00.000,"Negotiated (carcass basis)",72.11,"Western Cornbelt",2023,69,71.39
2023-04-06 00:00:00.000,"Negotiated (carcass basis)",72.19,"Western Cornbelt",2023,68,71.42
2023-04-05 00:00:00.000,"Negotiated (carcass basis)",72.38,"Western Cornbelt",2023,67,71.74
2023-04-04 00:00:00.000,"Negotiated (carcass basis)",73.78,"Western Cornbelt",2023,66,72.67
2023-03-31 00:00:00.000,"Negotiated (carcass basis)",75.83,"Western Cornbelt",2023,64,74.34
2023-03-29 00:00:00.000,"Negotiated (carcass basis)",75.89,"Western Cornbelt",2023,62,75.72
2023-03-28 00:00:00.000,"Negotiated (carcass basis)",76.59,"Western Cornbelt",2023,61,75.99
2023-03-27 00:00:00.000,"Negotiated (carcass basis)",77.82,"Western Cornbelt",2023,60,75.73
2023-03-24 00:00:00.000,"Negotiated (carcass basis)",78.01,"Western Cornbelt",2023,59,76.09
2023-03-22 00:00:00.000,"Negotiated (carcass basis)",78.33,"Western Cornbelt",2023,57,78.06
2023-03-21 00:00:00.000,"Negotiated (carcass basis)",78.88,"Western Cornbelt",2023,56,78.53
2023-03-20 00:00:00.000,"Negotiated (carcass basis)",79.55,"Western Cornbelt",2023,55,77.07
2023-03-17 00:00:00.000,"Negotiated (carcass basis)",79.64,"Western Cornbelt",2023,54,76.76
2023-03-16 00:00:00.000,"Negotiated (carcass basis)",79.62,"Western Cornbelt",2023,53,79.95
2023-03-15 00:00:00.000,"Negotiated (carcass basis)",79.55,"Western Cornbelt",2023,52,79.79
2023-03-14 00:00:00.000,"Negotiated (carcass basis)",79.48,"Western Cornbelt",2023,51,80.38
2023-03-13 00:00:00.000,"Negotiated (carcass basis)",78.89,"Western Cornbelt",2023,50,77.19
2023-03-10 00:00:00.000,"Negotiated (carcass basis)",78.97,"Western Cornbelt",2023,49,78.48
2023-03-09 00:00:00.000,"Negotiated (carcass basis)",78.98,"Western Cornbelt",2023,48,79.43
2023-03-08 00:00:00.000,"Negotiated (carcass basis)",78.93,"Western Cornbelt",2023,47,79.61
2023-03-07 00:00:00.000,"Negotiated (carcass basis)",79.21,"Western Cornbelt",2023,46,78.42
2023-03-06 00:00:00.000,"Negotiated (carcass basis)",79.25,"Western Cornbelt",2023,45,78.09
2023-03-03 00:00:00.000,"Negotiated (carcass basis)",79.16,"Western Cornbelt",2023,44,78.46
2023-03-02 00:00:00.000,"Negotiated (carcass basis)",79.04,"Western Cornbelt",2023,43,79.06
2023-03-01 00:00:00.000,"Negotiated (carcass basis)",79,"Western Cornbelt",2023,42,79.85
