Name,Type,Grouping Date,Strike,Strike Key,expirationDate,Previous
"LIVE CATTLE","Put","202609",383,3.83,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",384,3.84,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",385,3.85,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",386,3.86,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",387,3.87,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",388,3.88,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",389,3.89,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",390,3.9,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",391,3.91,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",392,3.92,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",393,3.93,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",394,3.94,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",395,3.95,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",396,3.96,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",397,3.97,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",398,3.98,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",399,3.99,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202609",400,4,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",88,0.88,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",89,0.89,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",90,0.9,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",91,0.91,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",92,0.92,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",93,0.93,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",94,0.94,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",95,0.95,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",96,0.96,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",97,0.97,2026-10-02 00:00:00.000,71.225
"LIVE CATTLE","Put","202610",98,0.98,2026-10-02 00:00:00.000,0.075
"LIVE CATTLE","Put","202610",99,0.99,2026-10-02 00:00:00.000,0.0875
"LIVE CATTLE","Put","202610",100,1,2026-10-02 00:00:00.000,0.1
"LIVE CATTLE","Put","202610",101,1.01,2026-10-02 00:00:00.000,0.1
"LIVE CATTLE","Put","202610",102,1.02,2026-10-02 00:00:00.000,0.1
"LIVE CATTLE","Put","202610",103,1.03,2026-10-02 00:00:00.000,0.1
"LIVE CATTLE","Put","202610",104,1.04,2026-10-02 00:00:00.000,0.1
"LIVE CATTLE","Put","202610",105,1.05,2026-10-02 00:00:00.000,0.1125
"LIVE CATTLE","Put","202610",106,1.06,2026-10-02 00:00:00.000,0.125
"LIVE CATTLE","Put","202610",107,1.07,2026-10-02 00:00:00.000,0.125
"LIVE CATTLE","Put","202610",108,1.08,2026-10-02 00:00:00.000,0.125
"LIVE CATTLE","Put","202610",109,1.09,2026-10-02 00:00:00.000,0.125
"LIVE CATTLE","Put","202610",110,1.1,2026-10-02 00:00:00.000,0.125
"LIVE CATTLE","Put","202610",111,1.11,2026-10-02 00:00:00.000,0.1375
"LIVE CATTLE","Put","202610",112,1.12,2026-10-02 00:00:00.000,0.15
"LIVE CATTLE","Put","202610",113,1.13,2026-10-02 00:00:00.000,0.15
"LIVE CATTLE","Put","202610",114,1.14,2026-10-02 00:00:00.000,0.15
"LIVE CATTLE","Put","202610",115,1.15,2026-10-02 00:00:00.000,0.16249999999999998
"LIVE CATTLE","Put","202610",116,1.16,2026-10-02 00:00:00.000,0.175
"LIVE CATTLE","Put","202610",117,1.17,2026-10-02 00:00:00.000,0.1875
"LIVE CATTLE","Put","202610",118,1.18,2026-10-02 00:00:00.000,0.2
"LIVE CATTLE","Put","202610",119,1.19,2026-10-02 00:00:00.000,0.2
"LIVE CATTLE","Put","202610",120,1.2,2026-10-02 00:00:00.000,0.2
"LIVE CATTLE","Put","202610",121,1.21,2026-10-02 00:00:00.000,0.21250000000000002
"LIVE CATTLE","Put","202610",122,1.22,2026-10-02 00:00:00.000,0.225
"LIVE CATTLE","Put","202610",123,1.23,2026-10-02 00:00:00.000,0.2375
"LIVE CATTLE","Put","202610",124,1.24,2026-10-02 00:00:00.000,0.25
"LIVE CATTLE","Put","202610",125,1.25,2026-10-02 00:00:00.000,0.2625
"LIVE CATTLE","Put","202610",126,1.26,2026-10-02 00:00:00.000,0.275
"LIVE CATTLE","Put","202610",127,1.27,2026-10-02 00:00:00.000,0.2875
"LIVE CATTLE","Put","202610",128,1.28,2026-10-02 00:00:00.000,0.3
"LIVE CATTLE","Put","202610",129,1.29,2026-10-02 00:00:00.000,0.32499999999999996
"LIVE CATTLE","Put","202610",130,1.3,2026-10-02 00:00:00.000,0.35
"LIVE CATTLE","Put","202610",131,1.31,2026-10-02 00:00:00.000,0.3625
"LIVE CATTLE","Put","202610",132,1.32,2026-10-02 00:00:00.000,0.375
"LIVE CATTLE","Put","202610",133,1.33,2026-10-02 00:00:00.000,0.3875
"LIVE CATTLE","Put","202610",134,1.34,2026-10-02 00:00:00.000,0.4
"LIVE CATTLE","Put","202610",135,1.35,2026-10-02 00:00:00.000,0.42500000000000004
"LIVE CATTLE","Put","202610",136,1.36,2026-10-02 00:00:00.000,0.45
"LIVE CATTLE","Put","202610",137,1.37,2026-10-02 00:00:00.000,0.475
"LIVE CATTLE","Put","202610",138,1.38,2026-10-02 00:00:00.000,0.5
"LIVE CATTLE","Put","202610",139,1.39,2026-10-02 00:00:00.000,0.5125
"LIVE CATTLE","Put","202610",140,1.4,2026-10-02 00:00:00.000,0.525
"LIVE CATTLE","Put","202610",141,1.41,2026-10-02 00:00:00.000,0.55
"LIVE CATTLE","Put","202610",142,1.42,2026-10-02 00:00:00.000,0.575
"LIVE CATTLE","Put","202610",143,1.43,2026-10-02 00:00:00.000,0.6
"LIVE CATTLE","Put","202610",144,1.44,2026-10-02 00:00:00.000,0.625
"LIVE CATTLE","Put","202610",145,1.45,2026-10-02 00:00:00.000,0.6625
"LIVE CATTLE","Put","202610",146,1.46,2026-10-02 00:00:00.000,0.7
"LIVE CATTLE","Put","202610",147,1.47,2026-10-02 00:00:00.000,0.725
"LIVE CATTLE","Put","202610",148,1.48,2026-10-02 00:00:00.000,0.75
"LIVE CATTLE","Put","202610",149,1.49,2026-10-02 00:00:00.000,0.7875
"LIVE CATTLE","Put","202610",150,1.5,2026-10-02 00:00:00.000,0.825
"LIVE CATTLE","Put","202610",151,1.51,2026-10-02 00:00:00.000,0.8625
"LIVE CATTLE","Put","202610",152,1.52,2026-10-02 00:00:00.000,0.9
"LIVE CATTLE","Put","202610",153,1.53,2026-10-02 00:00:00.000,0.9375
"LIVE CATTLE","Put","202610",154,1.54,2026-10-02 00:00:00.000,0.975
"LIVE CATTLE","Put","202610",155,1.55,2026-10-02 00:00:00.000,1.0125
"LIVE CATTLE","Put","202610",156,1.56,2026-10-02 00:00:00.000,1.05
"LIVE CATTLE","Put","202610",157,1.57,2026-10-02 00:00:00.000,1.1
"LIVE CATTLE","Put","202610",158,1.58,2026-10-02 00:00:00.000,1.15
"LIVE CATTLE","Put","202610",159,1.59,2026-10-02 00:00:00.000,1.2
"LIVE CATTLE","Put","202610",160,1.6,2026-10-02 00:00:00.000,1.25
"LIVE CATTLE","Put","202610",161,1.61,2026-10-02 00:00:00.000,1.3
"LIVE CATTLE","Put","202610",162,1.62,2026-10-02 00:00:00.000,1.35
"LIVE CATTLE","Put","202610",163,1.63,2026-10-02 00:00:00.000,1.4125
"LIVE CATTLE","Put","202610",164,1.64,2026-10-02 00:00:00.000,1.475
"LIVE CATTLE","Put","202610",165,1.65,2026-10-02 00:00:00.000,1.5375
"LIVE CATTLE","Put","202610",166,1.66,2026-10-02 00:00:00.000,1.6
"LIVE CATTLE","Put","202610",167,1.67,2026-10-02 00:00:00.000,1.675
"LIVE CATTLE","Put","202610",168,1.68,2026-10-02 00:00:00.000,1.75
"LIVE CATTLE","Put","202610",169,1.69,2026-10-02 00:00:00.000,1.825
"LIVE CATTLE","Put","202610",170,1.7,2026-10-02 00:00:00.000,1.9
"LIVE CATTLE","Put","202610",171,1.71,2026-10-02 00:00:00.000,1.9875
"LIVE CATTLE","Put","202610",172,1.72,2026-10-02 00:00:00.000,2.075
"LIVE CATTLE","Put","202610",173,1.73,2026-10-02 00:00:00.000,2.1625
"LIVE CATTLE","Put","202610",174,1.74,2026-10-02 00:00:00.000,2.25
"LIVE CATTLE","Put","202610",175,1.75,2026-10-02 00:00:00.000,2.35
"LIVE CATTLE","Put","202610",176,1.76,2026-10-02 00:00:00.000,2.45
"LIVE CATTLE","Put","202610",177,1.77,2026-10-02 00:00:00.000,2.5625
"LIVE CATTLE","Put","202610",178,1.78,2026-10-02 00:00:00.000,2.675
"LIVE CATTLE","Put","202610",179,1.79,2026-10-02 00:00:00.000,2.7874999999999996
"LIVE CATTLE","Put","202610",180,1.8,2026-10-02 00:00:00.000,2.9
"LIVE CATTLE","Put","202610",181,1.81,2026-10-02 00:00:00.000,3.0374999999999996
"LIVE CATTLE","Put","202610",182,1.82,2026-10-02 00:00:00.000,3.175
"LIVE CATTLE","Put","202610",183,1.83,2026-10-02 00:00:00.000,3.3125
"LIVE CATTLE","Put","202610",184,1.84,2026-10-02 00:00:00.000,3.45
"LIVE CATTLE","Put","202610",185,1.85,2026-10-02 00:00:00.000,3.6
"LIVE CATTLE","Put","202610",186,1.86,2026-10-02 00:00:00.000,3.75
"LIVE CATTLE","Put","202610",187,1.87,2026-10-02 00:00:00.000,3.9125
"LIVE CATTLE","Put","202610",188,1.88,2026-10-02 00:00:00.000,4.075
"LIVE CATTLE","Put","202610",189,1.89,2026-10-02 00:00:00.000,4.2625
"LIVE CATTLE","Put","202610",190,1.9,2026-10-02 00:00:00.000,4.45
"LIVE CATTLE","Put","202610",191,1.91,2026-10-02 00:00:00.000,4.6375
"LIVE CATTLE","Put","202610",192,1.92,2026-10-02 00:00:00.000,4.825
"LIVE CATTLE","Put","202610",193,1.93,2026-10-02 00:00:00.000,5.0375
"LIVE CATTLE","Put","202610",194,1.94,2026-10-02 00:00:00.000,5.25
"LIVE CATTLE","Put","202610",195,1.95,2026-10-02 00:00:00.000,5.475
"LIVE CATTLE","Put","202610",196,1.96,2026-10-02 00:00:00.000,5.7
"LIVE CATTLE","Put","202610",197,1.97,2026-10-02 00:00:00.000,5.95
"LIVE CATTLE","Put","202610",198,1.98,2026-10-02 00:00:00.000,6.2
"LIVE CATTLE","Put","202610",199,1.99,2026-10-02 00:00:00.000,6.4625
"LIVE CATTLE","Put","202610",200,2,2026-10-02 00:00:00.000,6.725
"LIVE CATTLE","Put","202610",201,2.01,2026-10-02 00:00:00.000,7
"LIVE CATTLE","Put","202610",202,2.02,2026-10-02 00:00:00.000,7.275
"LIVE CATTLE","Put","202610",203,2.03,2026-10-02 00:00:00.000,7.575
"LIVE CATTLE","Put","202610",204,2.04,2026-10-02 00:00:00.000,7.875
"LIVE CATTLE","Put","202610",205,2.05,2026-10-02 00:00:00.000,8.1875
"LIVE CATTLE","Put","202610",206,2.06,2026-10-02 00:00:00.000,8.5
"LIVE CATTLE","Put","202610",207,2.07,2026-10-02 00:00:00.000,8.8375
"LIVE CATTLE","Put","202610",208,2.08,2026-10-02 00:00:00.000,9.175
"LIVE CATTLE","Put","202610",209,2.09,2026-10-02 00:00:00.000,9.5375000000000014
"LIVE CATTLE","Put","202610",210,2.1,2026-10-02 00:00:00.000,9.9
"LIVE CATTLE","Put","202610",211,2.11,2026-10-02 00:00:00.000,10.275
"LIVE CATTLE","Put","202610",212,2.12,2026-10-02 00:00:00.000,10.65
"LIVE CATTLE","Put","202610",213,2.13,2026-10-02 00:00:00.000,11.05
"LIVE CATTLE","Put","202610",214,2.14,2026-10-02 00:00:00.000,11.45
"LIVE CATTLE","Put","202610",215,2.15,2026-10-02 00:00:00.000,11.875
"LIVE CATTLE","Put","202610",216,2.16,2026-10-02 00:00:00.000,12.3
"LIVE CATTLE","Put","202610",217,2.17,2026-10-02 00:00:00.000,12.75
"LIVE CATTLE","Put","202610",218,2.18,2026-10-02 00:00:00.000,13.2
"LIVE CATTLE","Put","202610",219,2.19,2026-10-02 00:00:00.000,13.85
"LIVE CATTLE","Put","202610",220,2.2,2026-10-02 00:00:00.000,14.5
"LIVE CATTLE","Put","202610",221,2.21,2026-10-02 00:00:00.000,14.8
"LIVE CATTLE","Put","202610",222,2.22,2026-10-02 00:00:00.000,15.1
"LIVE CATTLE","Put","202610",223,2.23,2026-10-02 00:00:00.000,15.6125
"LIVE CATTLE","Put","202610",224,2.24,2026-10-02 00:00:00.000,16.125
"LIVE CATTLE","Put","202610",225,2.25,2026-10-02 00:00:00.000,16.675
"LIVE CATTLE","Put","202610",226,2.26,2026-10-02 00:00:00.000,17.225
"LIVE CATTLE","Put","202610",227,2.27,2026-10-02 00:00:00.000,17.7875
"LIVE CATTLE","Put","202610",228,2.28,2026-10-02 00:00:00.000,18.35
"LIVE CATTLE","Put","202610",229,2.29,2026-10-02 00:00:00.000,18.950000000000003
"LIVE CATTLE","Put","202610",230,2.3,2026-10-02 00:00:00.000,19.55
"LIVE CATTLE","Put","202610",231,2.31,2026-10-02 00:00:00.000,20.1625
"LIVE CATTLE","Put","202610",232,2.32,2026-10-02 00:00:00.000,20.775
"LIVE CATTLE","Put","202610",233,2.33,2026-10-02 00:00:00.000,21.424999999999997
"LIVE CATTLE","Put","202610",234,2.34,2026-10-02 00:00:00.000,22.075
"LIVE CATTLE","Put","202610",235,2.35,2026-10-02 00:00:00.000,22.75
"LIVE CATTLE","Put","202610",236,2.36,2026-10-02 00:00:00.000,23.425
"LIVE CATTLE","Put","202610",237,2.37,2026-10-02 00:00:00.000,24.125
"LIVE CATTLE","Put","202610",238,2.38,2026-10-02 00:00:00.000,24.825
"LIVE CATTLE","Put","202610",239,2.39,2026-10-02 00:00:00.000,25.549999999999997
"LIVE CATTLE","Put","202610",240,2.4,2026-10-02 00:00:00.000,26.275
"LIVE CATTLE","Put","202610",241,2.41,2026-10-02 00:00:00.000,27.025
"LIVE CATTLE","Put","202610",242,2.42,2026-10-02 00:00:00.000,27.775
"LIVE CATTLE","Put","202610",243,2.43,2026-10-02 00:00:00.000,28.5375
"LIVE CATTLE","Put","202610",244,2.44,2026-10-02 00:00:00.000,29.3
"LIVE CATTLE","Put","202610",245,2.45,2026-10-02 00:00:00.000,30.1
"LIVE CATTLE","Put","202610",246,2.46,2026-10-02 00:00:00.000,30.9
"LIVE CATTLE","Put","202610",247,2.47,2026-10-02 00:00:00.000,31.7125
"LIVE CATTLE","Put","202610",248,2.48,2026-10-02 00:00:00.000,32.525
"LIVE CATTLE","Put","202610",249,2.49,2026-10-02 00:00:00.000,33.349999999999994
"LIVE CATTLE","Put","202610",250,2.5,2026-10-02 00:00:00.000,34.175
"LIVE CATTLE","Put","202610",251,2.51,2026-10-02 00:00:00.000,35.025
"LIVE CATTLE","Put","202610",252,2.52,2026-10-02 00:00:00.000,35.875
"LIVE CATTLE","Put","202610",253,2.53,2026-10-02 00:00:00.000,36.7375
"LIVE CATTLE","Put","202610",254,2.54,2026-10-02 00:00:00.000,37.6
"LIVE CATTLE","Put","202610",255,2.55,2026-10-02 00:00:00.000,38.4875
"LIVE CATTLE","Put","202610",256,2.56,2026-10-02 00:00:00.000,39.375
"LIVE CATTLE","Put","202610",257,2.57,2026-10-02 00:00:00.000,40.2625
"LIVE CATTLE","Put","202610",258,2.58,2026-10-02 00:00:00.000,41.15
"LIVE CATTLE","Put","202610",259,2.59,2026-10-02 00:00:00.000,42.0625
"LIVE CATTLE","Put","202610",260,2.6,2026-10-02 00:00:00.000,42.975
"LIVE CATTLE","Put","202610",261,2.61,2026-10-02 00:00:00.000,43.8875
"LIVE CATTLE","Put","202610",262,2.62,2026-10-02 00:00:00.000,44.8
"LIVE CATTLE","Put","202610",263,2.63,2026-10-02 00:00:00.000,45.724999999999994
"LIVE CATTLE","Put","202610",264,2.64,2026-10-02 00:00:00.000,46.65
"LIVE CATTLE","Put","202610",265,2.65,2026-10-02 00:00:00.000,47.5875
"LIVE CATTLE","Put","202610",266,2.66,2026-10-02 00:00:00.000,48.525
"LIVE CATTLE","Put","202610",267,2.67,2026-10-02 00:00:00.000,49.4625
"LIVE CATTLE","Put","202610",268,2.68,2026-10-02 00:00:00.000,50.4
"LIVE CATTLE","Put","202610",269,2.69,2026-10-02 00:00:00.000,51.349999999999994
"LIVE CATTLE","Put","202610",270,2.7,2026-10-02 00:00:00.000,52.3
"LIVE CATTLE","Put","202610",271,2.71,2026-10-02 00:00:00.000,53.2625
"LIVE CATTLE","Put","202610",272,2.72,2026-10-02 00:00:00.000,54.225
"LIVE CATTLE","Put","202610",273,2.73,2026-10-02 00:00:00.000,55.1875
"LIVE CATTLE","Put","202610",274,2.74,2026-10-02 00:00:00.000,56.15
"LIVE CATTLE","Put","202610",275,2.75,2026-10-02 00:00:00.000,57.1125
"LIVE CATTLE","Put","202610",276,2.76,2026-10-02 00:00:00.000,58.075
"LIVE CATTLE","Put","202610",277,2.77,2026-10-02 00:00:00.000,59.05
"LIVE CATTLE","Put","202610",278,2.78,2026-10-02 00:00:00.000,60.025
"LIVE CATTLE","Put","202610",279,2.79,2026-10-02 00:00:00.000,61
"LIVE CATTLE","Put","202610",280,2.8,2026-10-02 00:00:00.000,61.975
"LIVE CATTLE","Put","202610",281,2.81,2026-10-02 00:00:00.000,62.962500000000006
"LIVE CATTLE","Put","202610",282,2.82,2026-10-02 00:00:00.000,63.95
"LIVE CATTLE","Put","202610",283,2.83,2026-10-02 00:00:00.000,64.9375
"LIVE CATTLE","Put","202610",284,2.84,2026-10-02 00:00:00.000,65.925
"LIVE CATTLE","Put","202610",285,2.85,2026-10-02 00:00:00.000,66.9125
"LIVE CATTLE","Put","202610",286,2.86,2026-10-02 00:00:00.000,67.9
"LIVE CATTLE","Put","202610",287,2.87,2026-10-02 00:00:00.000,68.8875
"LIVE CATTLE","Put","202610",288,2.88,2026-10-02 00:00:00.000,69.875
"LIVE CATTLE","Put","202610",289,2.89,2026-10-02 00:00:00.000,70.875
"LIVE CATTLE","Put","202610",290,2.9,2026-10-02 00:00:00.000,71.875
"LIVE CATTLE","Put","202610",291,2.91,2026-10-02 00:00:00.000,72.875
"LIVE CATTLE","Put","202610",292,2.92,2026-10-02 00:00:00.000,73.875
"LIVE CATTLE","Put","202610",293,2.93,2026-10-02 00:00:00.000,74.875
"LIVE CATTLE","Put","202610",294,2.94,2026-10-02 00:00:00.000,75.875
"LIVE CATTLE","Put","202610",295,2.95,2026-10-02 00:00:00.000,76.875
"LIVE CATTLE","Put","202610",296,2.96,2026-10-02 00:00:00.000,77.875
"LIVE CATTLE","Put","202610",297,2.97,2026-10-02 00:00:00.000,78.875
"LIVE CATTLE","Put","202610",298,2.98,2026-10-02 00:00:00.000,79.875
"LIVE CATTLE","Put","202610",299,2.99,2026-10-02 00:00:00.000,80.875
"LIVE CATTLE","Put","202610",300,3,2026-10-02 00:00:00.000,81.875
"LIVE CATTLE","Put","202610",301,3.01,2026-10-02 00:00:00.000,82.875
"LIVE CATTLE","Put","202610",302,3.02,2026-10-02 00:00:00.000,83.875
"LIVE CATTLE","Put","202610",303,3.03,2026-10-02 00:00:00.000,84.875
"LIVE CATTLE","Put","202610",304,3.04,2026-10-02 00:00:00.000,85.875
"LIVE CATTLE","Put","202610",305,3.05,2026-10-02 00:00:00.000,86.875
"LIVE CATTLE","Put","202610",306,3.06,2026-10-02 00:00:00.000,87.875
"LIVE CATTLE","Put","202610",307,3.07,2026-10-02 00:00:00.000,88.875
"LIVE CATTLE","Put","202610",308,3.08,2026-10-02 00:00:00.000,89.875
"LIVE CATTLE","Put","202610",309,3.09,2026-10-02 00:00:00.000,90.875
"LIVE CATTLE","Put","202610",310,3.1,2026-10-02 00:00:00.000,91.875
"LIVE CATTLE","Put","202610",311,3.11,2026-10-02 00:00:00.000,92.875
"LIVE CATTLE","Put","202610",312,3.12,2026-10-02 00:00:00.000,93.875
"LIVE CATTLE","Put","202610",313,3.13,2026-10-02 00:00:00.000,94.875
"LIVE CATTLE","Put","202610",314,3.14,2026-10-02 00:00:00.000,95.875
"LIVE CATTLE","Put","202610",315,3.15,2026-10-02 00:00:00.000,96.875
"LIVE CATTLE","Put","202610",316,3.16,2026-10-02 00:00:00.000,97.875
"LIVE CATTLE","Put","202610",317,3.17,2026-10-02 00:00:00.000,98.875
"LIVE CATTLE","Put","202610",318,3.18,2026-10-02 00:00:00.000,99.875
"LIVE CATTLE","Put","202610",319,3.19,2026-10-02 00:00:00.000,100.875
"LIVE CATTLE","Put","202610",320,3.2,2026-10-02 00:00:00.000,101.875
"LIVE CATTLE","Put","202610",321,3.21,2026-10-02 00:00:00.000,102.875
"LIVE CATTLE","Put","202610",322,3.22,2026-10-02 00:00:00.000,103.875
"LIVE CATTLE","Put","202610",323,3.23,2026-10-02 00:00:00.000,104.875
"LIVE CATTLE","Put","202610",324,3.24,2026-10-02 00:00:00.000,105.875
"LIVE CATTLE","Put","202610",325,3.25,2026-10-02 00:00:00.000,106.875
"LIVE CATTLE","Put","202610",326,3.26,2026-10-02 00:00:00.000,107.875
"LIVE CATTLE","Put","202610",327,3.27,2026-10-02 00:00:00.000,108.875
"LIVE CATTLE","Put","202610",328,3.28,2026-10-02 00:00:00.000,109.875
"LIVE CATTLE","Put","202610",329,3.29,2026-10-02 00:00:00.000,110.875
"LIVE CATTLE","Put","202610",330,3.3,2026-10-02 00:00:00.000,111.875
"LIVE CATTLE","Put","202610",331,3.31,2026-10-02 00:00:00.000,112.875
"LIVE CATTLE","Put","202610",332,3.32,2026-10-02 00:00:00.000,113.875
"LIVE CATTLE","Put","202610",333,3.33,2026-10-02 00:00:00.000,114.875
"LIVE CATTLE","Put","202610",334,3.34,2026-10-02 00:00:00.000,115.875
"LIVE CATTLE","Put","202610",335,3.35,2026-10-02 00:00:00.000,116.875
"LIVE CATTLE","Put","202610",336,3.36,2026-10-02 00:00:00.000,117.875
"LIVE CATTLE","Put","202610",337,3.37,2026-10-02 00:00:00.000,118.875
"LIVE CATTLE","Put","202610",338,3.38,2026-10-02 00:00:00.000,119.875
"LIVE CATTLE","Put","202610",339,3.39,2026-10-02 00:00:00.000,120.875
"LIVE CATTLE","Put","202610",340,3.4,2026-10-02 00:00:00.000,121.875
"LIVE CATTLE","Put","202610",341,3.41,2026-10-02 00:00:00.000,122.875
"LIVE CATTLE","Put","202610",342,3.42,2026-10-02 00:00:00.000,123.875
"LIVE CATTLE","Put","202610",343,3.43,2026-10-02 00:00:00.000,124.875
"LIVE CATTLE","Put","202610",344,3.44,2026-10-02 00:00:00.000,125.875
"LIVE CATTLE","Put","202610",345,3.45,2026-10-02 00:00:00.000,126.875
"LIVE CATTLE","Put","202610",346,3.46,2026-10-02 00:00:00.000,127.875
"LIVE CATTLE","Put","202610",347,3.47,2026-10-02 00:00:00.000,128.875
"LIVE CATTLE","Put","202610",348,3.48,2026-10-02 00:00:00.000,129.875
"LIVE CATTLE","Put","202610",349,3.49,2026-10-02 00:00:00.000,130.875
"LIVE CATTLE","Put","202610",350,3.5,2026-10-02 00:00:00.000,131.875
"LIVE CATTLE","Put","202610",351,3.51,2026-10-02 00:00:00.000,132.875
"LIVE CATTLE","Put","202610",352,3.52,2026-10-02 00:00:00.000,133.875
"LIVE CATTLE","Put","202610",353,3.53,2026-10-02 00:00:00.000,134.875
"LIVE CATTLE","Put","202610",354,3.54,2026-10-02 00:00:00.000,135.875
"LIVE CATTLE","Put","202610",355,3.55,2026-10-02 00:00:00.000,136.875
"LIVE CATTLE","Put","202610",356,3.56,2026-10-02 00:00:00.000,137.875
"LIVE CATTLE","Put","202610",357,3.57,2026-10-02 00:00:00.000,138.875
"LIVE CATTLE","Put","202610",358,3.58,2026-10-02 00:00:00.000,139.875
"LIVE CATTLE","Put","202610",359,3.59,2026-10-02 00:00:00.000,140.875
"LIVE CATTLE","Put","202610",360,3.6,2026-10-02 00:00:00.000,141.875
"LIVE CATTLE","Put","202610",361,3.61,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",362,3.62,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",363,3.63,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",364,3.64,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",365,3.65,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",366,3.66,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",367,3.67,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",368,3.68,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",369,3.69,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",370,3.7,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",371,3.71,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",372,3.72,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",373,3.73,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",374,3.74,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",375,3.75,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",376,3.76,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",377,3.77,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",378,3.78,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",379,3.79,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",380,3.8,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",381,3.81,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",382,3.82,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",383,3.83,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",384,3.84,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",385,3.85,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",386,3.86,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",387,3.87,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",388,3.88,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",389,3.89,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",390,3.9,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",391,3.91,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",392,3.92,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",393,3.93,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",394,3.94,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",395,3.95,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",396,3.96,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",397,3.97,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",398,3.98,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",399,3.99,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202610",400,4,2026-10-02 00:00:00.000,71
"LIVE CATTLE","Put","202608",88,0.88,2026-08-07 00:00:00.000,90.525
