report_date,commodity,value,week_of_year,year,indexby_year,row_count,rankby_commodity,commodity_row_count,percent_rank_pork_column,year_offset,start_of_week,end_of_week
2019-07-25,Carcass,83.88,304,2019,145,29520,1136,1258,0.0969793322734499,6,2019-07-21,2019-07-26
2019-07-25,Total Loads,283.13,304,2019,145,29520,782,1258,0.3783783783783784,6,2019-07-21,2019-07-26
2019-07-25,Rib,101.78,304,2019,145,29520,1259,1258,0.0,6,2019-07-21,2019-07-26
2019-07-25,Loin,75.48,304,2019,145,29520,1242,1258,0.012718600953895,6,2019-07-21,2019-07-26
2019-07-25,Picnic,56.77,304,2019,145,29520,1195,1258,0.0500794912559618,6,2019-07-21,2019-07-26
2019-07-26,Picnic,53.75,305,2019,146,29520,1220,1258,0.0302066772655007,6,2019-07-21,2019-07-26
2019-07-26,Belly,139.17,305,2019,146,29520,645,1258,0.4872813990461049,6,2019-07-21,2019-07-26
2019-07-26,Trim,92.74384615384616,305,2019,146,29520,1017,1258,0.1915739268680445,6,2019-07-21,2019-07-26
2019-07-26,Total Loads,200.0,305,2019,146,29520,1243,1258,0.0119236883942766,6,2019-07-21,2019-07-26
2019-07-26,Carcass,84.38,305,2019,146,29520,1119,1258,0.1104928457869633,6,2019-07-21,2019-07-26
2019-07-26,Loin,76.56,305,2019,146,29520,1237,1258,0.0166931637519872,6,2019-07-21,2019-07-26
2019-07-26,Rib,106.43,305,2019,146,29520,1251,1258,0.005564387917329,6,2019-07-21,2019-07-26
2019-07-26,Ham,79.58,305,2019,146,29520,949,1258,0.2456279809220985,6,2019-07-21,2019-07-26
2019-07-26,Butt,91.36,305,2019,146,29520,1208,1258,0.039745627980922,6,2019-07-21,2019-07-26
2019-07-29,Rib,106.47,311,2019,147,29520,1251,1258,0.005564387917329,6,2019-07-28,2019-08-02
2019-07-29,Ham,76.16,311,2019,147,29520,1055,1258,0.1613672496025436,6,2019-07-28,2019-08-02
2019-07-29,Butt,92.13,311,2019,147,29520,1206,1258,0.0413354531001589,6,2019-07-28,2019-08-02
2019-07-29,Total Loads,223.76,311,2019,147,29520,1184,1258,0.0588235294117647,6,2019-07-28,2019-08-02
2019-07-29,Picnic,54.36,311,2019,147,29520,1214,1258,0.0349761526232114,6,2019-07-28,2019-08-02
2019-07-29,Loin,75.87,311,2019,147,29520,1241,1258,0.0135135135135134,6,2019-07-28,2019-08-02
2019-07-29,Trim,93.3925,311,2019,147,29520,1000,1258,0.205087440381558,6,2019-07-28,2019-08-02
2019-07-29,Belly,144.32,311,2019,147,29520,575,1258,0.5429252782193958,6,2019-07-28,2019-08-02
2019-07-29,Carcass,84.04,311,2019,147,29520,1129,1258,0.102543720190779,6,2019-07-28,2019-08-02
2019-07-30,Carcass,87.09,312,2019,148,29520,1036,1258,0.1764705882352941,6,2019-07-28,2019-08-02
2019-07-30,Trim,97.42384615384616,312,2019,148,29520,896,1258,0.287758346581876,6,2019-07-28,2019-08-02
2019-07-30,Ham,84.88,312,2019,148,29520,700,1258,0.4435612082670906,6,2019-07-28,2019-08-02
2019-07-30,Belly,148.09,312,2019,148,29520,527,1258,0.5810810810810811,6,2019-07-28,2019-08-02
2019-07-30,Rib,108.53,312,2019,148,29520,1244,1258,0.0111287758346582,6,2019-07-28,2019-08-02
2019-07-30,Total Loads,298.12,312,2019,148,29520,636,1258,0.4944356120826709,6,2019-07-28,2019-08-02
2019-07-30,Butt,93.26,312,2019,148,29520,1204,1258,0.0429252782193958,6,2019-07-28,2019-08-02
2019-07-30,Picnic,53.94,312,2019,148,29520,1216,1258,0.0333863275039745,6,2019-07-28,2019-08-02
2019-07-30,Loin,74.99,312,2019,148,29520,1244,1258,0.0111287758346582,6,2019-07-28,2019-08-02
2019-07-31,Ham,83.59,313,2019,149,29520,762,1258,0.3942766295707472,6,2019-07-28,2019-08-02
2019-07-31,Rib,108.68,313,2019,149,29520,1241,1258,0.0135135135135134,6,2019-07-28,2019-08-02
2019-07-31,Picnic,55.28,313,2019,149,29520,1208,1258,0.039745627980922,6,2019-07-28,2019-08-02
2019-07-31,Carcass,87.55,313,2019,149,29520,1028,1258,0.1828298887122417,6,2019-07-28,2019-08-02
2019-07-31,Total Loads,250.1,313,2019,149,29520,1056,1258,0.1605723370429252,6,2019-07-28,2019-08-02
2019-07-31,Butt,96.54,313,2019,149,29520,1164,1258,0.0747217806041335,6,2019-07-28,2019-08-02
2019-07-31,Belly,152.5,313,2019,149,29520,479,1258,0.6192368839427662,6,2019-07-28,2019-08-02
2019-07-31,Trim,92.09785714285715,313,2019,149,29520,1030,1258,0.1812400635930048,6,2019-07-28,2019-08-02
2019-07-31,Loin,74.53,313,2019,149,29520,1247,1258,0.0087440381558028,6,2019-07-28,2019-08-02
2019-08-01,Picnic,53.97,314,2019,150,29520,1216,1258,0.0333863275039745,6,2019-07-28,2019-08-02
2019-08-01,Trim,97.548,314,2019,150,29520,892,1258,0.2909379968203497,6,2019-07-28,2019-08-02
2019-08-01,Belly,154.44,314,2019,150,29520,464,1258,0.6311605723370429,6,2019-07-28,2019-08-02
2019-08-01,Ham,84.05,314,2019,150,29520,742,1258,0.410174880763116,6,2019-07-28,2019-08-02
2019-08-01,Loin,75.37,314,2019,150,29520,1243,1258,0.0119236883942766,6,2019-07-28,2019-08-02
2019-08-01,Carcass,87.79,314,2019,150,29520,1017,1258,0.1915739268680445,6,2019-07-28,2019-08-02
2019-08-01,Total Loads,234.92,314,2019,150,29520,1138,1258,0.095389507154213,6,2019-07-28,2019-08-02
2019-08-01,Rib,107.93,314,2019,150,29520,1247,1258,0.0087440381558028,6,2019-07-28,2019-08-02
2019-08-01,Butt,94.32,314,2019,150,29520,1194,1258,0.0508744038155802,6,2019-07-28,2019-08-02
2019-08-02,Trim,94.76384615384616,315,2019,151,29520,966,1258,0.2321144674085851,6,2019-07-28,2019-08-02
2019-08-02,Rib,109.13,315,2019,151,29520,1238,1258,0.0158982511923688,6,2019-07-28,2019-08-02
2019-08-02,Total Loads,323.17,315,2019,151,29520,394,1258,0.6868044515103338,6,2019-07-28,2019-08-02
2019-08-02,Picnic,53.8,315,2019,151,29520,1220,1258,0.0302066772655007,6,2019-07-28,2019-08-02
2019-08-02,Belly,146.21,315,2019,151,29520,547,1258,0.5651828298887122,6,2019-07-28,2019-08-02
2019-08-02,Butt,93.39,315,2019,151,29520,1203,1258,0.0437201907790143,6,2019-07-28,2019-08-02
2019-08-02,Ham,81.55,315,2019,151,29520,865,1258,0.3124006359300477,6,2019-07-28,2019-08-02
2019-08-02,Carcass,86.64,315,2019,151,29520,1048,1258,0.1669316375198728,6,2019-07-28,2019-08-02
2019-08-02,Loin,77.39,315,2019,151,29520,1234,1258,0.0190779014308426,6,2019-07-28,2019-08-02
2019-08-05,Belly,153.09,321,2019,152,29520,476,1258,0.6216216216216216,6,2019-08-04,2019-08-09
2019-08-05,Loin,76.61,321,2019,152,29520,1237,1258,0.0166931637519872,6,2019-08-04,2019-08-09
2019-08-05,Butt,93.86,321,2019,152,29520,1199,1258,0.0468998410174881,6,2019-08-04,2019-08-09
2019-08-05,Carcass,88.13,321,2019,152,29520,1006,1258,0.2003179650238473,6,2019-08-04,2019-08-09
2019-08-05,Rib,110.02,321,2019,152,29520,1228,1258,0.0238473767885533,6,2019-08-04,2019-08-09
2019-08-05,Trim,93.04,321,2019,152,29520,1010,1258,0.1971383147853735,6,2019-08-04,2019-08-09
2019-08-05,Picnic,52.48,321,2019,152,29520,1233,1258,0.019872813990461,6,2019-08-04,2019-08-09
2019-08-05,Total Loads,239.02,321,2019,152,29520,1120,1258,0.109697933227345,6,2019-08-04,2019-08-09
2019-08-05,Ham,84.11,321,2019,152,29520,738,1258,0.4133545310015898,6,2019-08-04,2019-08-09
2019-08-06,Trim,95.5646153846154,322,2019,153,29520,942,1258,0.2511923688394276,6,2019-08-04,2019-08-09
2019-08-06,Rib,111.22,322,2019,153,29520,1213,1258,0.0357710651828299,6,2019-08-04,2019-08-09
2019-08-06,Total Loads,346.64,322,2019,153,29520,224,1258,0.821939586645469,6,2019-08-04,2019-08-09
2019-08-06,Butt,95.45,322,2019,153,29520,1181,1258,0.0612082670906199,6,2019-08-04,2019-08-09
2019-08-06,Belly,153.7,322,2019,153,29520,471,1258,0.6255961844197137,6,2019-08-04,2019-08-09
2019-08-06,Loin,74.55,322,2019,153,29520,1247,1258,0.0087440381558028,6,2019-08-04,2019-08-09
2019-08-06,Picnic,53.65,322,2019,153,29520,1221,1258,0.0294117647058823,6,2019-08-04,2019-08-09
2019-08-06,Carcass,88.73,322,2019,153,29520,989,1258,0.2138314785373608,6,2019-08-04,2019-08-09
2019-08-06,Ham,86.91,322,2019,153,29520,594,1258,0.5278219395866454,6,2019-08-04,2019-08-09
2019-08-07,Picnic,54.58,323,2019,154,29520,1214,1258,0.0349761526232114,6,2019-08-04,2019-08-09
2019-08-07,Total Loads,286.24,323,2019,154,29520,756,1258,0.3990461049284578,6,2019-08-04,2019-08-09
2019-08-07,Loin,73.44,323,2019,154,29520,1252,1258,0.0047694753577106,6,2019-08-04,2019-08-09
2019-08-07,Ham,82.96,323,2019,154,29520,793,1258,0.3696343402225754,6,2019-08-04,2019-08-09
2019-08-07,Carcass,88.4,323,2019,154,29520,998,1258,0.2066772655007949,6,2019-08-04,2019-08-09
2019-08-07,Belly,159.04,323,2019,154,29520,417,1258,0.6685214626391097,6,2019-08-04,2019-08-09
2019-08-07,Trim,91.126,323,2019,154,29520,1056,1258,0.1605723370429252,6,2019-08-04,2019-08-09
2019-08-07,Rib,112.35,323,2019,154,29520,1189,1258,0.0548489666136724,6,2019-08-04,2019-08-09
2019-08-07,Butt,94.07,323,2019,154,29520,1196,1258,0.0492845786963433,6,2019-08-04,2019-08-09
2019-08-08,Picnic,53.12,324,2019,155,29520,1226,1258,0.0254372019077901,6,2019-08-04,2019-08-09
2019-08-08,Loin,75.69,324,2019,155,29520,1241,1258,0.0135135135135134,6,2019-08-04,2019-08-09
2019-08-08,Ham,82.11,324,2019,155,29520,844,1258,0.329093799682035,6,2019-08-04,2019-08-09
2019-08-08,Total Loads,245.51,324,2019,155,29520,1085,1258,0.1375198728139904,6,2019-08-04,2019-08-09
2019-08-08,Belly,161.24,324,2019,155,29520,396,1258,0.685214626391097,6,2019-08-04,2019-08-09
2019-08-08,Trim,89.80230769230769,324,2019,155,29520,1079,1258,0.1422893481717011,6,2019-08-04,2019-08-09
2019-08-08,Rib,110.86,324,2019,155,29520,1215,1258,0.034181240063593,6,2019-08-04,2019-08-09
2019-08-08,Carcass,88.69,324,2019,155,29520,990,1258,0.2130365659777424,6,2019-08-04,2019-08-09
2019-08-08,Butt,91.96,324,2019,155,29520,1206,1258,0.0413354531001589,6,2019-08-04,2019-08-09
2019-08-09,Belly,170.09,325,2019,156,29520,316,1258,0.7488076311605723,6,2019-08-04,2019-08-09
2019-08-09,Total Loads,304.73,325,2019,156,29520,573,1258,0.5445151033386327,6,2019-08-04,2019-08-09
2019-08-09,Ham,85.37,325,2019,156,29520,676,1258,0.4626391096979332,6,2019-08-04,2019-08-09
2019-08-09,Loin,74.35,325,2019,156,29520,1247,1258,0.0087440381558028,6,2019-08-04,2019-08-09
2019-08-09,Rib,110.38,325,2019,156,29520,1223,1258,0.0278219395866454,6,2019-08-04,2019-08-09
2019-08-09,Carcass,90.44,325,2019,156,29520,947,1258,0.2472178060413354,6,2019-08-04,2019-08-09
2019-08-09,Butt,90.67,325,2019,156,29520,1208,1258,0.039745627980922,6,2019-08-04,2019-08-09
2019-08-09,Trim,92.32916666666665,325,2019,156,29520,1026,1258,0.1844197138314784,6,2019-08-04,2019-08-09
2019-08-09,Picnic,53.56,325,2019,156,29520,1223,1258,0.0278219395866454,6,2019-08-04,2019-08-09
2019-08-12,Rib,110.48,331,2019,157,29520,1221,1258,0.0294117647058823,6,2019-08-11,2019-08-16
2019-08-12,Trim,86.5807142857143,331,2019,157,29520,1142,1258,0.0922098569157392,6,2019-08-11,2019-08-16
2019-08-12,Loin,75.7,331,2019,157,29520,1241,1258,0.0135135135135134,6,2019-08-11,2019-08-16
2019-08-12,Total Loads,267.38,331,2019,157,29520,929,1258,0.2615262321144674,6,2019-08-11,2019-08-16
2019-08-12,Ham,83.64,331,2019,157,29520,759,1258,0.3966613672496025,6,2019-08-11,2019-08-16
2019-08-12,Carcass,90.19,331,2019,157,29520,956,1258,0.2400635930047694,6,2019-08-11,2019-08-16
2019-08-12,Picnic,53.26,331,2019,157,29520,1225,1258,0.0262321144674085,6,2019-08-11,2019-08-16
2019-08-12,Belly,171.27,331,2019,157,29520,306,1258,0.7567567567567568,6,2019-08-11,2019-08-16
2019-08-12,Butt,92.24,331,2019,157,29520,1205,1258,0.0421303656597774,6,2019-08-11,2019-08-16
2019-08-13,Ham,79.77,332,2019,158,29520,944,1258,0.2496025437201907,6,2019-08-11,2019-08-16
2019-08-13,Picnic,52.26,332,2019,158,29520,1234,1258,0.0190779014308426,6,2019-08-11,2019-08-16
2019-08-13,Carcass,89.21,332,2019,158,29520,977,1258,0.2233704292527821,6,2019-08-11,2019-08-16
2019-08-13,Loin,74.87,332,2019,158,29520,1245,1258,0.0103338632750397,6,2019-08-11,2019-08-16
2019-08-13,Belly,169.69,332,2019,158,29520,319,1258,0.746422893481717,6,2019-08-11,2019-08-16
2019-08-13,Trim,90.50285714285712,332,2019,158,29520,1066,1258,0.1526232114467408,6,2019-08-11,2019-08-16
2019-08-13,Total Loads,403.38,332,2019,158,29520,57,1258,0.9546899841017488,6,2019-08-11,2019-08-16
2019-08-13,Butt,92.64,332,2019,158,29520,1205,1258,0.0421303656597774,6,2019-08-11,2019-08-16
2019-08-13,Rib,110.6,332,2019,158,29520,1221,1258,0.0294117647058823,6,2019-08-11,2019-08-16
2019-08-14,Butt,92.75,333,2019,159,29520,1205,1258,0.0421303656597774,6,2019-08-11,2019-08-16
2019-08-14,Trim,85.04384615384616,333,2019,159,29520,1164,1258,0.0747217806041335,6,2019-08-11,2019-08-16
2019-08-14,Carcass,88.9,333,2019,159,29520,984,1258,0.2178060413354531,6,2019-08-11,2019-08-16
2019-08-14,Picnic,53.65,333,2019,159,29520,1221,1258,0.0294117647058823,6,2019-08-11,2019-08-16
2019-08-14,Total Loads,263.54,333,2019,159,29520,957,1258,0.239268680445151,6,2019-08-11,2019-08-16
2019-08-14,Ham,74.31,333,2019,159,29520,1101,1258,0.1248012718600953,6,2019-08-11,2019-08-16
2019-08-14,Belly,175.05,333,2019,159,29520,280,1258,0.7774244833068362,6,2019-08-11,2019-08-16
2019-08-14,Loin,75.21,333,2019,159,29520,1243,1258,0.0119236883942766,6,2019-08-11,2019-08-16
2019-08-14,Rib,109.44,333,2019,159,29520,1235,1258,0.0182829888712241,6,2019-08-11,2019-08-16
2019-08-15,Belly,175.53,334,2019,160,29520,278,1258,0.7790143084260731,6,2019-08-11,2019-08-16
2019-08-15,Loin,74.04,334,2019,160,29520,1250,1258,0.0063593004769475,6,2019-08-11,2019-08-16
2019-08-15,Rib,110.8,334,2019,160,29520,1217,1258,0.0325914149443561,6,2019-08-11,2019-08-16
2019-08-15,Carcass,88.23,334,2019,160,29520,1004,1258,0.2019077901430842,6,2019-08-11,2019-08-16
2019-08-15,Total Loads,253.33,334,2019,160,29520,1034,1258,0.178060413354531,6,2019-08-11,2019-08-16
2019-08-15,Ham,73.53,334,2019,160,29520,1116,1258,0.1128775834658187,6,2019-08-11,2019-08-16
2019-08-15,Trim,82.11642857142857,334,2019,160,29520,1192,1258,0.0524642289348171,6,2019-08-11,2019-08-16
2019-08-15,Butt,91.77,334,2019,160,29520,1206,1258,0.0413354531001589,6,2019-08-11,2019-08-16
2019-08-15,Picnic,51.57,334,2019,160,29520,1237,1258,0.0166931637519872,6,2019-08-11,2019-08-16
2019-08-16,Butt,91.95,335,2019,161,29520,1206,1258,0.0413354531001589,6,2019-08-11,2019-08-16
2019-08-16,Trim,81.93785714285714,335,2019,161,29520,1193,1258,0.0516693163751987,6,2019-08-11,2019-08-16
2019-08-16,Picnic,50.82,335,2019,161,29520,1241,1258,0.0135135135135134,6,2019-08-11,2019-08-16
2019-08-16,Rib,112.92,335,2019,161,29520,1178,1258,0.0635930047694753,6,2019-08-11,2019-08-16
2019-08-16,Total Loads,352.21,335,2019,161,29520,196,1258,0.8441971383147853,6,2019-08-11,2019-08-16
2019-08-16,Belly,169.81,335,2019,161,29520,319,1258,0.746422893481717,6,2019-08-11,2019-08-16
2019-08-16,Loin,74.46,335,2019,161,29520,1247,1258,0.0087440381558028,6,2019-08-11,2019-08-16
2019-08-16,Ham,69.3,335,2019,161,29520,1188,1258,0.0556438791732909,6,2019-08-11,2019-08-16
2019-08-16,Carcass,86.26,335,2019,161,29520,1061,1258,0.1565977742448331,6,2019-08-11,2019-08-16
2019-08-19,Butt,92.44,341,2019,162,29520,1205,1258,0.0421303656597774,6,2019-08-18,2019-08-23
2019-08-19,Rib,113.66,341,2019,162,29520,1162,1258,0.0763116057233704,6,2019-08-18,2019-08-23
2019-08-19,Belly,167.07,341,2019,162,29520,341,1258,0.7289348171701113,6,2019-08-18,2019-08-23
2019-08-19,Loin,74.27,341,2019,162,29520,1248,1258,0.0079491255961844,6,2019-08-18,2019-08-23
2019-08-19,Ham,65.33,341,2019,162,29520,1220,1258,0.0302066772655007,6,2019-08-18,2019-08-23
2019-08-19,Total Loads,289.93,341,2019,162,29520,720,1258,0.4276629570747217,6,2019-08-18,2019-08-23
2019-08-19,Picnic,52.26,341,2019,162,29520,1234,1258,0.0190779014308426,6,2019-08-18,2019-08-23
2019-08-19,Trim,81.97923076923075,341,2019,162,29520,1193,1258,0.0516693163751987,6,2019-08-18,2019-08-23
2019-08-19,Carcass,84.98,341,2019,162,29520,1097,1258,0.1279809220985691,6,2019-08-18,2019-08-23
2019-08-20,Total Loads,426.95,342,2019,163,29520,23,1258,0.9817170111287759,6,2019-08-18,2019-08-23
2019-08-20,Rib,116.42,342,2019,163,29520,1085,1258,0.1375198728139904,6,2019-08-18,2019-08-23
2019-08-20,Carcass,83.91,342,2019,163,29520,1136,1258,0.0969793322734499,6,2019-08-18,2019-08-23
2019-08-20,Picnic,50.32,342,2019,163,29520,1242,1258,0.012718600953895,6,2019-08-18,2019-08-23
2019-08-20,Trim,78.5953846153846,342,2019,163,29520,1221,1258,0.0294117647058823,6,2019-08-18,2019-08-23
2019-08-20,Butt,92.8,342,2019,163,29520,1204,1258,0.0429252782193958,6,2019-08-18,2019-08-23
2019-08-20,Ham,60.8,342,2019,163,29520,1239,1258,0.0151033386327503,6,2019-08-18,2019-08-23
2019-08-20,Belly,167.5,342,2019,163,29520,338,1258,0.7313195548489666,6,2019-08-18,2019-08-23
2019-08-20,Loin,73.52,342,2019,163,29520,1252,1258,0.0047694753577106,6,2019-08-18,2019-08-23
2019-08-21,Total Loads,310.39,343,2019,164,29520,513,1258,0.5922098569157392,6,2019-08-18,2019-08-23
2019-08-21,Picnic,50.4,343,2019,164,29520,1242,1258,0.012718600953895,6,2019-08-18,2019-08-23
2019-08-21,Belly,155.96,343,2019,164,29520,445,1258,0.6462639109697933,6,2019-08-18,2019-08-23
2019-08-21,Rib,116.0,343,2019,164,29520,1094,1258,0.1303656597774245,6,2019-08-18,2019-08-23
2019-08-21,Trim,74.72285714285715,343,2019,164,29520,1245,1258,0.0103338632750397,6,2019-08-18,2019-08-23
2019-08-21,Ham,59.41,343,2019,164,29520,1244,1258,0.0111287758346582,6,2019-08-18,2019-08-23
2019-08-21,Carcass,81.24,343,2019,164,29520,1187,1258,0.0564387917329093,6,2019-08-18,2019-08-23
2019-08-21,Butt,94.17,343,2019,164,29520,1196,1258,0.0492845786963433,6,2019-08-18,2019-08-23
2019-08-21,Loin,71.6,343,2019,164,29520,1256,1258,0.0015898251192368,6,2019-08-18,2019-08-23
2019-08-22,Picnic,47.51,344,2019,165,29520,1250,1258,0.0063593004769475,6,2019-08-18,2019-08-23
2019-08-22,Loin,71.22,344,2019,165,29520,1257,1258,0.0007949125596183,6,2019-08-18,2019-08-23
2019-08-22,Belly,153.06,344,2019,165,29520,476,1258,0.6216216216216216,6,2019-08-18,2019-08-23
2019-08-22,Ham,58.83,344,2019,165,29520,1246,1258,0.0095389507154213,6,2019-08-18,2019-08-23
2019-08-22,Trim,78.6375,344,2019,165,29520,1220,1258,0.0302066772655007,6,2019-08-18,2019-08-23
2019-08-22,Rib,114.02,344,2019,165,29520,1150,1258,0.0858505564387916,6,2019-08-18,2019-08-23
2019-08-22,Total Loads,398.6,344,2019,165,29520,62,1258,0.9507154213036566,6,2019-08-18,2019-08-23
2019-08-22,Carcass,79.94,344,2019,165,29520,1219,1258,0.0310015898251192,6,2019-08-18,2019-08-23
2019-08-22,Butt,92.42,344,2019,165,29520,1205,1258,0.0421303656597774,6,2019-08-18,2019-08-23
2019-08-23,Trim,75.59083333333332,345,2019,166,29520,1244,1258,0.0111287758346582,6,2019-08-18,2019-08-23
2019-08-23,Picnic,48.81,345,2019,166,29520,1246,1258,0.0095389507154213,6,2019-08-18,2019-08-23
2019-08-23,Carcass,79.65,345,2019,166,29520,1221,1258,0.0294117647058823,6,2019-08-18,2019-08-23
2019-08-23,Ham,57.76,345,2019,166,29520,1247,1258,0.0087440381558028,6,2019-08-18,2019-08-23
2019-08-23,Belly,154.24,345,2019,166,29520,465,1258,0.6303656597774245,6,2019-08-18,2019-08-23
2019-08-23,Butt,93.52,345,2019,166,29520,1201,1258,0.0453100158982512,6,2019-08-18,2019-08-23
2019-08-23,Rib,108.05,345,2019,166,29520,1246,1258,0.0095389507154213,6,2019-08-18,2019-08-23
2019-08-23,Loin,70.96,345,2019,166,29520,1257,1258,0.0007949125596183,6,2019-08-18,2019-08-23
2019-08-23,Total Loads,180.23,345,2019,166,29520,1255,1258,0.0023847376788552,6,2019-08-18,2019-08-23
2019-08-26,Total Loads,281.79,351,2019,167,29520,791,1258,0.3712241653418123,6,2019-08-25,2019-08-30
2019-08-26,Ham,57.32,351,2019,167,29520,1248,1258,0.0079491255961844,6,2019-08-25,2019-08-30
2019-08-26,Rib,114.46,351,2019,167,29520,1139,1258,0.0945945945945946,6,2019-08-25,2019-08-30
2019-08-26,Butt,94.94,351,2019,167,29520,1189,1258,0.0548489666136724,6,2019-08-25,2019-08-30
2019-08-26,Carcass,78.99,351,2019,167,29520,1229,1258,0.0230524642289348,6,2019-08-25,2019-08-30
2019-08-26,Trim,71.86083333333333,351,2019,167,29520,1255,1258,0.0023847376788552,6,2019-08-25,2019-08-30
2019-08-26,Picnic,49.15,351,2019,167,29520,1245,1258,0.0103338632750397,6,2019-08-25,2019-08-30
2019-08-26,Loin,71.18,351,2019,167,29520,1257,1258,0.0007949125596183,6,2019-08-25,2019-08-30
2019-08-26,Belly,146.83,351,2019,167,29520,540,1258,0.5707472178060413,6,2019-08-25,2019-08-30
2019-08-27,Carcass,74.07,352,2019,168,29520,1259,1258,0.0,6,2019-08-25,2019-08-30
2019-08-27,Loin,70.21,352,2019,168,29520,1257,1258,0.0007949125596183,6,2019-08-25,2019-08-30
2019-08-27,Ham,57.12,352,2019,168,29520,1248,1258,0.0079491255961844,6,2019-08-25,2019-08-30
2019-08-27,Total Loads,432.6,352,2019,168,29520,18,1258,0.985691573926868,6,2019-08-25,2019-08-30
2019-08-27,Butt,94.29,352,2019,168,29520,1194,1258,0.0508744038155802,6,2019-08-25,2019-08-30
2019-08-27,Trim,75.92285714285714,352,2019,168,29520,1241,1258,0.0135135135135134,6,2019-08-25,2019-08-30
2019-08-27,Belly,119.42,352,2019,168,29520,973,1258,0.2265500794912559,6,2019-08-25,2019-08-30
2019-08-27,Rib,116.22,352,2019,168,29520,1090,1258,0.1335453100158982,6,2019-08-25,2019-08-30
2019-08-27,Picnic,48.9,352,2019,168,29520,1245,1258,0.0103338632750397,6,2019-08-25,2019-08-30
2019-08-28,Carcass,72.01,353,2019,169,29520,1259,1258,0.0,6,2019-08-25,2019-08-30
2019-08-28,Trim,71.07133333333333,353,2019,169,29520,1256,1258,0.0015898251192368,6,2019-08-25,2019-08-30
2019-08-28,Belly,107.81,353,2019,169,29520,1056,1258,0.1605723370429252,6,2019-08-25,2019-08-30
2019-08-28,Loin,68.42,353,2019,169,29520,1259,1258,0.0,6,2019-08-25,2019-08-30
2019-08-28,Butt,94.47,353,2019,169,29520,1192,1258,0.0524642289348171,6,2019-08-25,2019-08-30
2019-08-28,Rib,114.43,353,2019,169,29520,1141,1258,0.0930047694753577,6,2019-08-25,2019-08-30
2019-08-28,Total Loads,308.47,353,2019,169,29520,530,1258,0.5786963434022258,6,2019-08-25,2019-08-30
2019-08-28,Picnic,50.91,353,2019,169,29520,1241,1258,0.0135135135135134,6,2019-08-25,2019-08-30
2019-08-28,Ham,57.57,353,2019,169,29520,1248,1258,0.0079491255961844,6,2019-08-25,2019-08-30
2019-08-29,Belly,106.32,354,2019,170,29520,1067,1258,0.1518282988871224,6,2019-08-25,2019-08-30
2019-08-29,Total Loads,326.61,354,2019,170,29520,370,1258,0.7058823529411764,6,2019-08-25,2019-08-30
2019-08-29,Trim,70.61666666666666,354,2019,170,29520,1256,1258,0.0015898251192368,6,2019-08-25,2019-08-30
2019-08-29,Butt,94.14,354,2019,170,29520,1196,1258,0.0492845786963433,6,2019-08-25,2019-08-30
2019-08-29,Carcass,71.56,354,2019,170,29520,1259,1258,0.0,6,2019-08-25,2019-08-30
2019-08-29,Ham,56.7,354,2019,170,29520,1250,1258,0.0063593004769475,6,2019-08-25,2019-08-30
2019-08-29,Picnic,48.57,354,2019,170,29520,1246,1258,0.0095389507154213,6,2019-08-25,2019-08-30
2019-08-29,Loin,69.84,354,2019,170,29520,1258,1258,0.0,6,2019-08-25,2019-08-30
2019-08-29,Rib,113.56,354,2019,170,29520,1166,1258,0.0731319554848967,6,2019-08-25,2019-08-30
2019-08-30,Carcass,72.31,355,2019,171,29520,1259,1258,0.0,6,2019-08-25,2019-08-30
2019-08-30,Belly,106.55,355,2019,171,29520,1066,1258,0.1526232114467408,6,2019-08-25,2019-08-30
2019-08-30,Trim,69.22133333333333,355,2019,171,29520,1258,1258,0.0,6,2019-08-25,2019-08-30
2019-08-30,Loin,71.46,355,2019,171,29520,1257,1258,0.0007949125596183,6,2019-08-25,2019-08-30
2019-08-30,Picnic,50.4,355,2019,171,29520,1242,1258,0.012718600953895,6,2019-08-25,2019-08-30
2019-08-30,Ham,58.05,355,2019,171,29520,1247,1258,0.0087440381558028,6,2019-08-25,2019-08-30
2019-08-30,Total Loads,256.7,355,2019,171,29520,1015,1258,0.1931637519872814,6,2019-08-25,2019-08-30
2019-08-30,Rib,111.75,355,2019,171,29520,1204,1258,0.0429252782193958,6,2019-08-25,2019-08-30
2019-08-30,Butt,93.56,355,2019,171,29520,1200,1258,0.0461049284578696,6,2019-08-25,2019-08-30
2019-09-03,Ham,59.66,362,2019,172,29520,1242,1258,0.012718600953895,6,2019-09-01,2019-09-06
2019-09-03,Loin,72.92,362,2019,172,29520,1253,1258,0.0039745627980921,6,2019-09-01,2019-09-06
2019-09-03,Butt,95.11,362,2019,172,29520,1183,1258,0.0596184419713831,6,2019-09-01,2019-09-06
2019-09-03,Trim,77.59533333333334,362,2019,172,29520,1232,1258,0.0206677265500795,6,2019-09-01,2019-09-06
2019-09-03,Rib,112.25,362,2019,172,29520,1192,1258,0.0524642289348171,6,2019-09-01,2019-09-06
2019-09-03,Belly,112.78,362,2019,172,29520,1025,1258,0.1852146263910969,6,2019-09-01,2019-09-06
2019-09-03,Picnic,51.53,362,2019,172,29520,1237,1258,0.0166931637519872,6,2019-09-01,2019-09-06
2019-09-03,Total Loads,334.13,362,2019,172,29520,328,1258,0.739268680445151,6,2019-09-01,2019-09-06
